issue_key	project	issue_type	summary	description	comments	design_prob	Label
MESOS-9806	MESOS	Improvement	"""Address allocator performance regression due to the addition of quota limits."""	"""""""In MESOS-9802, we removed the quota role sorter which is tech debt.    However, this slows down the allocator. The problem is that in the first stage, even though a cluster might have no active roles with non-default quota, the allocator will now have to sort and go through each and every role in the cluster. Benchmark result shows that for 1k roles with 2k frameworks, the allocator could experience ~50% performance degradation.    There are a couple of ways to address this issue. For example, we could make the sorter aware of quota. And add a method, say `sortQuotaRoles`, to return all the roles with non-default quota. Alternatively, an even better approach would be to deprecate the sorter concept and just have two standalone functions e.g. sortRoles() and sortQuotaRoles() that takes in the role tree structure (not yet exist in the allocator) and return the sorted roles.    In addition, when implementing MESOS-8068, we need to do more during the allocation cycle. In particular, we need to call shrink many more times than before. These all contribute to the performance slowdown. Specifically, for the quota oriented benchmark `HierarchicalAllocator_WithQuotaParam.LargeAndSmallQuota/2` we can observe 2-3x slowdown compared to the previous release (1.8.1):    Current master:    QuotaParam/BENCHMARK_HierarchicalAllocator_WithQuotaParam.LargeAndSmallQuota/2  Benchmark setup: 3000 agents, 3000 roles, 3000 frameworks, with drf sorter  Made 3500 allocations in 32.051382735secs  Made 0 allocation in 27.976022773secs    1.8.1:  HierarchicalAllocator_WithQuotaParam.LargeAndSmallQuota/2  Made 3500 allocations in 13.810811063secs  Made 0 allocation in 9.885972984secs"""""""	"""https://reviews.apache.org/r/71345/  https://reviews.apache.org/r/71346/  https://reviews.apache.org/r/71347/    Master branch:      After all patches in review chain:  "" [SEP] ""{noformat}  commit b6c87d7c44346b2497ace65b1d2060ee423aa772  Author: <USER><<EMAIL>>  Date:   Wed Aug 21 20:10:42 2019 -0400        Eliminated double lookups in the allocator.        Review: https://reviews.apache.org/r/71345  {noformat}    {noformat}  commit 790c4e72e1460035b13bf27f2cb8999709e9767e  Author: <USER><<EMAIL>>  Date:   Wed Aug 21 20:11:31 2019 -0400        Avoid duplicate allocatableTo call in the allocator.        Review: https://reviews.apache.org/r/71346  {noformat}"" [SEP] ""{noformat}  commit de90b2b3078e06975ab2cccc061db821cfe7dda8  Author: <USER><<EMAIL>>  Date:   Thu Aug 22 17:41:28 2019 -0400        Optimized Resources::shrink.        Master:      *HierarchicalAllocator_WithQuotaParam.LargeAndSmallQuota/2      Made 3500 allocations in 30.37 secs      Made 0 allocation in 27.05 secs        Master + this patch:    "	0.99134237	
MESOS-8916	MESOS	Epic	"""Allocation logic cleanup."""	"""""""The allocation logic has grown organically and is now very hard to read and maintain. This epic will track cleanups to improve the readability of the core allocation logic:    * Add a function for returning the subset of frameworks that are capable of receiving offers from the agent. This moves the capability checking out of the core allocation logic and means the loops can just iterate over a smaller set of framework candidates rather than having to write 'continue' cases. This covers the GPU_RESOURCES and REGION_AWARE capabilities.  * Similarly, add a function that allows framework capability based filtering of resources. This pulls out the filtering logic from the core allocation logic and instead the core allocation logic can just all out to the capability filtering function. This covers the SHARED_RESOURCES, REVOCABLE_RESOURCES and RESERVATION_REFINEMENT capabilities. Note that in order to implement this one, we must refactor the shared resources logic in order to have the resource generation occur regardless of the framework capability (followed by getting filtered out via this new function if the framework is not capable).  * Update the scalar quantity related functions to also strip static reservation metadata. Currently there is extra code in the allocator across many places (including the allocation logic) to perform this in the call-sites.  * Track across allocation cycles or pull out the following into functions: quantity of quota that is currently """"""""charged"""""""" to a role, amount of """"""""headroom"""""""" that is needed/available for unsatisfied quota guarantees.  * Pull out the resource shrinking function."""""""	"""Add a function for returning the subset of frameworks that are capable of receiving offers from the agent. This moves the capability checking out of the core allocation logic and means the loops can just iterate over a smaller set of framework candidates rather than having to write 'continue' cases. This covers the GPU_RESOURCES and REGION_AWARE capabilities.    https://reviews.apache.org/r/67777/"" [SEP] ""Similarly, add a function that allows framework capability based filtering of resources. This pulls out the filtering logic from the core allocation logic and instead the core allocation logic can just all out to the capability filtering function. This covers the SHARED_RESOURCES, REVOCABLE_RESOURCES and RESERVATION_REFINEMENT capabilities. Note that in order to implement this one, we must refactor the shared resources logic in order to have the resource generation occur regardless of the framework capability (followed by getting filtered out via this new function if the framework is not capable).    https:"	0.99133873	
MESOS-7302	MESOS	Epic	"""Support launching standalone containers."""	"""""""Containerizer should support launching containers (both top level and nested) that are not tied to a particular Mesos task or executor. This is for the case where the agent wants to launch some system containers (e.g., for CSI plugin) that will be managed by Mesos."""""""	"""[~<USER> How would the standalone containers report task updates to the agent? They would still need to have the default/command executor semantics to monitor the container right?  Just a thought, in order to launch stand alone containers why can we make the agent act as a first class framework that can launch containers directly on the agent?"" [SEP] ""[~<USER> Containerizer has a 'wait' interface to wait for the termination of the container. We don't need a default or command executor semantics."" [SEP] ""[~<USER>, are you planning to do any work on this in the next sprint? If so, please find/create the JIRA(s) under this Epic, estimate them, and add them to the sprint."" [SEP] ""[~<USER> [~<USER> Could you clarify on how resources consumed by these standalone containers are managed?"" [SEP] ""For the MVP, containers launched via the (to be implemented) standalone container API will be isolated like any other container.  But the Master will not know about them.  So if you abuse the Operator API, it would be possib"	0.99131864	
MESOS-7087	MESOS	Improvement	"""Consider improving exponential backoff algorithm."""	"""""""There are 3 types of backoff algorithms in use: 1) Exponential backoff with randomness, as in framework/agent registration. 2) Exponential backoff with no randomness, as in status updates. 3) Linear backoff with randomness, as in executor registration.  Consider framework registration. nth retry attempt is done after a random interval ranging between [0 .. backoff * 2^(n-1)] as long as each interval is less than 1 min. The default value for backoff is 2secs.  Although the current approach brings in exponential backoff with randomness, we have observed that for clusters with thousands of agents and/or frameworks, the actual retry interval (which is randomized) can end up being very frequent for a substantial number of agents and/or frameworks due to the fact that the allowed range is [0 .. <n>], which leads to bombarding the master with tons of messages thereby overloading it.  So, the main issues seen are (esp for large number of frameworks and/or agents) are:  1) Every subsequent retry should be spaced off by a minimum deterministic amount from the previous attempt. 2) Every subsequent retry should be greater or equal to the previous attempt. 3) Maximum retry interval should be configurable since it can be a function of the initial backoff factor. """""""	"""Here is a write up on a proposal to address this situation:  https://docs.google.com/document/d/1nUxvh6BbB8jv5G-MvckGj9XzFYLBrUM0O5Go_Zmdftk/edit?usp=sharing  Comments/feedback welcome."""	0.99128246	
MESOS-8842	MESOS	Epic	"""Per Framework Metrics on Master"""	"""""""Currently, the metrics exposed by the Mesos master are cluster wide metrics. It would be great to have some metrics on a per framework basis to help with scalability testing, debugging, fine grained monitoring etc."""""""	"""Doc describing the structure and types of metrics that will be added.         https://docs.google.com/document/d/14aDm85SKMCX6RMJs0o1hRKhU2rABr4mnHIMNKfNdzuk/edit#"" [SEP] ""I moved one remaining improvement ticket into a new epic for metrics improvements, MESOS-9128"""	0.991276	
MESOS-7492	MESOS	Task	"""Introduce a daemon manager in the agent."""	"""""""Once we have standalone container support from the containerizer, we should consider adding a daemon manager inside the agent. It'll be like 'monit', 'upstart' or 'systemd', but with very limited functionalities. For instance, as a start, the manager will simply always restart the daemons if the daemon fails. It'll also try to cleanup unknown daemons.  This feature will be used to manage CSI plugin containers on the agent.  The daemon manager should have an interface allowing operators to """"""""register"""""""" a daemon with a name and a config of the daemon. The daemon manager is responsible for restarting the daemon if it crashes until some one explicitly """"""""unregister"""""""" it. Some simple backoff and health check functionality should be provided.  We probably need a small design doc for this.  """""""	"""aren't {{poll_interval}} and {{initial_delay}} baked into {{CheckInfo}} already?"" [SEP] ""Could we start with an even more minimal design and (a) get rid of the health check fields (poll_interval, initial_delay, and check), and (b) eliminate the auto-restart feature? We can add these later if/when needed as requirements and user stories evolve.  There's lots of supervision tooling to choose from already and it's not clear to me that Mesos should spend the time reinventing this wheel right now. Also, supporting run-once daemon tasks actually supports **both** run-once and run-forever models (run-forever tasks just need **some** supervisor process above the actual service -- that supervisor doesn't need to be Mesos)."" [SEP] ""Instead of health checks/auto-restart I'd actually like to see a way to adjust the """"kill"""" signal that an agent will send to a daemon in order to shut it down. Especially if we want to support containerizing the various supervision systems that already exist in the wild (s6, systemd, etc)."	0.99127126	
MESOS-8939	MESOS	Story	"""Allow frameworks to specify fine-grained demand to Mesos"""	"""""""Currently, the only primitives a framework has to specify its demand to Mesos are filters, quota, reservations etc. But these are not enough (See MESOS-8935, MESOS-8966).    While optimistic offers is one way to solve the problem and is likely a better long term solution, we can make some improvements in the pessimistic allocation model we have today. One such solution is for the framework to convey its specific demand (e.g., exact resources required for all its current workloads) via a scheduler API call (e.g., `requestResources()` or `Call::Request`). Mesos allocator can then use this information to figure out the right shape of offers that are useful to a framework.    See MESOS-3765 for some additional context.     """""""		0.9911843	
MESOS-9313	MESOS	Documentation	"""Document speculative offer operation semantics for framework writers."""	"""""""It recently came to my attention that a subset of offer operations (e.g. RESERVE, UNRESERVE, et al.) are implemented speculatively within mesos master. Meaning that the master will apply the resource conversion internally **before** the conversion is checkpointed on the agent. The master may then re-offer the converted resource to a framework -- even though the agent may still not have checkpointed the resource conversion. If the checkpointing process on the agent fails, then subsequent operations issued for the falsely-offered resource will fail. Because the master essentially """"""""lied"""""""" to the framework about the true state of the supposedly-converted resource.    It's also been explained to me that this case is expected to be rare. However, it *can* impact the design/implementation of framework state machines and so it's critical that this information be documented clearly - outside of the C++ code base."""""""	"""I would argue that since a framework _always_ needs to anticipate failures (e.g., temporary or permanent agent node failures, messages getting lost in failovers etc.), knowing about the internal implementation of certain offer operations inside Mesos should be inconsequential to the framework implementation. Here a speculation failure (e.g., failure of an agent to checkpoint a speculatively applied {{RESERVE}} operation) should not be different from e.g., the operation getting lost by an agent failover while the operation is in flight. A framework would use the same approach to reconcile agent state.    Note that before the introduction of the non-speculative operations {{CREATE_DISK}}, {{CREATE_VOLUME}} (and their {{DESTROY}} counterparts), _all operations_ were applied speculatively."" [SEP] ""I'm not so sure that framework authors can just treat this as an opaque implementation detail, because I'd assume the `reason` field would be different between a task launching on reserved resources that were not reser"	0.9911809	
MESOS-9254	MESOS	Improvement	"""Make SLRP be able to update its volumes and storage pools."""	"""""""We should consider making SLRP update its resources periodically, or adding an endpoint to trigger that, for the following reasons:    1. Mesos currently assumes all profiles have disjoint storage pools. This is because Mesos models each resource independently. However, in practice an operator can set up, say two profiles, one for linear volumes and one for raid volumes, and an """"""""LVM"""""""" resource provider that can provision both linear and raid volumes. The correlation between the storage pools of the linear and raid profiles would reduce one's pool capacity when a volume of the other type is provisioned. To reflect the actual sizes of correlated storage pools, we need a way to make SLRP update its resources.    2. The SLRP now only queries the CSI plugin to report a list of volumes during startup, so if a new device is added, the operator will have to restart the agent to trigger another SLRP startup, which is inconvenient."""""""	"""Thought dumps:    1. Change {{reconcileStoragePools}} to reconcile both storage pools and preprovisioned volumes, similar to {{reconcileResourceProviderState}}.  2. Invoke {{reconcileStoragePools}} periodically, with a proper default interval.  3. Remove the calls to {{reconcileStoragePools}} in {{watchProfiles}} and {{applyDestroyDisk}}. These reconciliation could be done together with 2. Alternatively, we can keep the call in {{watchProfiles}} to avoid the delay but need some coordination between that call and 2.  4. Most importantly, don't drop operations during reconciliations since this leads to poor user experience. The approach I have in mind is that, in {{applyOperation}}, we wait for any ongoing reconciilation to finish, before checking for the resource version and accept the operation. The invariant here is that once an operation has been accepted, it is guaranteed to be applicable to the current set of total resources, so the next reconciliation would have to wait for these operations to become te"	0.99116534	
MESOS-8668	MESOS	Epic	"""Transition libprocess on Windows to use the Thread Pool API"""	"""""""This epic covers the work necessary to use the Windows [Thread Pool API|https://msdn.microsoft.com/en-us/library/windows/desktop/ms686766(v=vs.85).aspx] instead of libev or libevent on Windows.    The design of libprocess closely mimics the built-in Thread Pool API, using I/O Completion Ports for asynchronous I/O. It makes sense to use this API because the semantics of libprocess map 1-1 to the Windows async asynchronous support.    Transitioning to IOCP is necessary to implement non-blocking pipes, as the existing eventing libraries (e.g. libevent) only implement asynchronous sockets on Windows; but there are many instances of Mesos requiring asynchronous pipes too. As such, the existing use of libevent is fundamentally broken.    Specifically, this was first discovered in test {{HungDockerTest.ROOT_DOCKER_InspectHungDuringPull}}, but is also evidenced through {{IOTest.Read}} and others which use non-blocking pipes.    The alternative eventing libraries libev and libuv were considered, but we are choosing not to use them as they do not implement non-blocking pipes sufficiently for Windows. libev is not easy to build on Windows, and does not support IOCP. While libevent uses IOCP for reading and writing sockets, it uses {{select()}} to detect and dispatch events (which results in poor performance), and does not use support IOCP for pipes. libuv claims to support IOCP on Windows, but they do not support [named pipes|https://github.com/libuv/libuv/issues/1688] and only supportes [synchronous pipes|https://github.com/libuv/libuv/issues/95]. Moreover, it is simpler to use the Thread Pool API in libprocess directly, instead of using a library to abstract over that API, as libprocess already provides the abstraction we're seeking for Mesos.    Additionally, by using the built-in Windows IOCP support, we can eventually support SSL using the Windows crypto libraries, instead of requiring OpenSSL on Windows (the current case for libprocess)."""""""		0.9910649	
MESOS-8900	MESOS	Improvement	"""Container statistics should be exposed as Metrics."""	"""""""Currently, those are not exposed as metrics, but rather a customized format:  https://github.com/apache/mesos/blob/master/include/mesos/mesos.proto#L1642    It'll be nice to expose those as metrics with proper labeling. For instance, using the prometheus format:  https://github.com/prometheus/docs/blob/master/content/docs/instrumenting/exposition_formats.md    In that way, it'll be much easier to plug into the metrics system (e.g., prometheus). Also, some stats like xxx_p50, xxx_p99 can be abstracted into some more standard Metrics concept like Quantile."""""""	"""Cc [~<USER>    Looks like this ticket needs another one to explore labels in libprocess metrics?"""	0.99101627	
MESOS-8760	MESOS	Task	"""Make resource provider aware of workloads."""	"""""""Since the {{NodePublishVolume}} CSI call is supposed to be called for each workload, SLRP it self should be aware of workloads. Potentially, we could have the following event in the resource provider API:    For SLRP or any local resource provider, a workload is a container, and SLRP can implement {{ApplyResourceUsage}} by checking if a resource is used by a new workload, and call {{NodeUnpublishVolume}} and {{NodePublishVolume}} accordingly.    For ERP, a workload can be a framework, so the resource provider can checkpoint which framework is using what resources and provide such information to the allocator after a failover.    Note that the {{ApplyResourceUsage}} call should report *all* resources being used on an agent, so it can handle resources without identifiers (such as cpus, mem) correctly."""""""	"""If we go with MESOS-9387, an alternative approach for this is to add a framework-supplied workload ID in the {{Volume}} protobuf, then do proper unpublish/publish in SLRP."" [SEP] ""This is currently not a problem, unless CSI strictly require do a per-container publish."""	0.9909781	
MESOS-7398	MESOS	Improvement	"""HierarchicalAllocatorProcess::allocatable makes strong assumptions about both resource providers and users."""	"""""""The function {{HierarchicalAllocatorProcess::allocatable}} is used in the allocator to decide whether a set of resources will be considered when calculating offers. It currently hardcodes minimal requirements for a number of common resource kinds.  While it seems to have in the past be used to enforce the offer side of minimal task resources by not offering resources which we didn't want to be used for tasks, it now seems to mainly help to minimize performance overhead from too many small offers (instead too small resource amounts are kept out of the offer pool until they became accumulated into larger resources).  While {{allocatable}} has already in the past prevented allocating sets of only certain resource kinds (e.g., a {{Resources}} holding only GPU is not {{allocatable}}; the same holds for custom resource kinds), the current approach breaks down with the introduction of resource providers with MESOS-7235 which might provide a single kind of resource each and which in the case of external resource providers might never """"""""reside"""""""" on the same agent as e.g., CPU.  It seems that we need to separate the different concerns of {{allocatable}} into dedicated functions, and adjust it to remain useful in a world of (external) resource providers."""""""		0.9909779	
MESOS-9104	MESOS	Improvement	"""Refactor capability related logic in the allocator."""	"""""""- Add a function for returning the subset of frameworks that are capable of receiving offers from the agent. This moves the capability checking out of the core allocation logic and means the loops can just iterate over a smaller set of framework candidates rather than having to write 'continue' cases. This covers the GPU_RESOURCES and REGION_AWARE capabilities.    - Similarly, add a function that allows framework capability based filtering of resources. This pulls out the filtering logic from the core allocation logic and instead the core allocation logic can just all out to the capability filtering function. This covers the SHARED_RESOURCES, REVOCABLE_RESOURCES and RESERVATION_REFINEMENT capabilities. Note that in order to implement this one, we must refactor the shared resources logic in order to have the resource generation occur regardless of the framework capability (followed by getting filtered out via this new function if the framework is not capable)."""""""	"""https://reviews.apache.org/r/67777/  https://reviews.apache.org/r/67826/  https://reviews.apache.org/r/67827/"" [SEP] ""{noformat}  commit 1dde9531104415c7759ebc1fb560bb55e16bbd8b  Author: <USER>  Date:   Mon Jul 23 15:32:03 2018 -0700        Added a helper for capability filtering in the allocator.            `isCapableOfReceivingAgent(` returns whether a framework is capable      of receiving any resources on the agent.            Review: https://reviews.apache.org/r/67777/  {noformat}      {noformat}  commit a9d50efd63bf4cc47a49ffe3feaef87dfc0ffa7a  Author: <USER>  Date:   Wed Jul 25 15:57:47 2018 -0700        Updated `Slave::getAvailable()` to return all shared resources.            Currently, `HierarchicalAllocatorProcess::Slave::getAvailable()`      only exposes the unallocated portion of shared resources. However,      we currently always consider a copy of shared resources to be      available for allocation.            This helps us acheive some cleanup of one-off shared resources logic      in the al"	0.9909554	
MESOS-7829	MESOS	Improvement	"""Improve completed task/framework garbage collection"""	"""""""The Mesos master currently uses two flags to determine how it garbage collects completed tasks and frameworks from memory: * {{--max_completed_frameworks}} * {{--max_completed_tasks_per_framework}}  Setting these parameters correctly can be difficult, since there may be a large variance in the size of Task and Framework objects kept in memory. Launching a framework which makes use of task labels to pass data of significant size can quickly lead to performance issues if the master is retaining a large number of completed tasks.  We should explore other ways of garbage collecting completed frameworks and tasks, which could better handle the variation in the size of task metadata."""""""		0.99093926	
MESOS-9255	MESOS	Improvement	"""Use consistent """"totals"""" across role / framework DRF."""	"""""""Filed per a discussion on the mailing list:  https://lists.apache.org/thread.html/e8793049dbc706824507ad1302eb3d82105ff30fb7b6fa009b702ee4@%3Cdev.mesos.apache.org%3E    Currently, hierarchical role DRF uses the total cluster as a """"""""total"""""""" under which to evaluate shares. However, framework DRF in a role differs in that we currently use the role's allocation as a """"""""total"""""""" rather than the total cluster.    We should make these consistent, my inclination is to use the total cluster consistently for both DRF techniques (as that seems to be the approach taken in the literature)."""""""	"""https://reviews.apache.org/r/68833/"" [SEP] ""{noformat}  commit a3626219b402ff837192208b6d35946b3a069ce6  Author: <USER>  Date:   Fri Sep 21 13:48:46 2018 -0700        Use total cluster resources as framework sorter """"total"""".            The role sorter and framework sorters differed in that the role      sorter used the total cluster resources as the """"total"""" in which      the allocation is divided to compute shares, whereas the framework      sorters used the role's allocation as the """"total"""".            Per a discussion on the mailing list:            https://s.apache.org/differing-DRF            This patch makes the two types of sorters use the total cluster      as the """"total"""". While this provides slightly different behavior,      it's unlikely any users were relying on this.            Review: https://reviews.apache.org/r/68833  {noformat}"""	0.99093175	
MESOS-9918	MESOS	Task	"""Agent fails to scale many tasks/containers with command health checks"""	"""""""When ~50 containers are launched simultaneously in a task group on an agent, all of which specify command health checks, they will fail to become healthy. The {{LAUNCH_NESTED_CONTAINER_SESSION}} calls for the health checks time out, leading to task group failure.    We should both investigate the cause of the timeouts (based on previous profiling efforts, it is likely due to the cost of forking from the agent process), as well as consider rate-limiting options to allow operators to simultaneously scale large numbers of containers."""""""		0.990908	
MESOS-9645	MESOS	Improvement	"""Add a way to access a subset of metrics"""	"""""""Currently, the only way to access libprocess metrics is via the `metrics/snapshot` endpoint, which returns the current values of all installed metrics.    If the caller is only interested in a specific metric, or a subset of the metrics, this is wasteful in two ways: First the process has to do extra work to collect these metrics, and second the caller has to do extra work to filter out the unneeded metrics.    Ideally libprocess could use the request path to implement filtering such that e.g. a request to    would return all metrics whose name begins with """"""""allocator/mesos/"""""""", but I'm not sure that this is currently implementable.    Alternatively, a request parameter could be added to the same effect:  """""""		0.9908959	
MESOS-9223	MESOS	Improvement	"""Storage local provider does not sufficiently handle container launch failures or errors"""	"""""""The storage local resource provider as currently implemented does not handle launch failures or task errors of its standalone containers well enough, If e.g., a RP container fails to come up during node start a warning would be logged, but an operator still needs to detect degraded functionality, manually check the state of containers with {{GET_CONTAINERS}}, and decide whether the agent needs restarting; I suspect they do not have always have enough context for this decision. It would be better if the provider would either enforce a restart by failing over the whole agent, or by retrying the operation (optionally: up to some maximum amount of retries)."""""""	"""Regardless of whether retries are implemented, it would be nice to have an API that exposed the reason for the error. e.g. the last log line, or Mesos error related to the container failure."" [SEP] ""There are to problems here:   1. How to make the agent more robust when handling SLRP failures.   2. How to surface the SLRP failures.    It seems to me 2 can be addressed by MESOS-8380.    Thought dumps for 1:     We can make the {{LocalResourceProviderDaemon}} act like systemd: retry launching the SLRP when there is a launch failure, potentially with an exponential backoff.   To achieve this, we'll need a way for the daemon to monitor SLRP failures.   Since the daemon is not aware of the resource provider manager (and should not be aware of it for low coupling),   we could add the following virtual method to {{LocalResourceProvider}}, similar to {{ContainerDaemon::wait}}:    Then, retry to launch a new SLRP instance if a failed future is returned by {{wait}}."" [SEP] ""MESOS-8380 addresses UI changes. The UI shou"	0.99073	
MESOS-8986	MESOS	Improvement	"""`slave.available()` in the allocator is expensive and drags down allocation performance."""	"""""""We noticed that the [`slave.available()` function|https://github.com/apache/mesos/blob/d733b1031350e03bce443aa287044eb4eee1053a/src/master/allocator/mesos/hierarchical.hpp#L380-L388] in the allocator is expensive and gets called many times in each allocation cycle. In one of our profiling results, this function accounts for more than 80% of the allocation time, drags down the allocator performance significantly.    One simple way to reduce the overhead is to """"""""denormalize"""""""" the available resource field--instead of calculating it each time on the fly, we could cache the value and only update it when the agent's allocations or total resources change."""""""	"""https://reviews.apache.org/r/67561/"" [SEP] ""In our simulation environment, we observed ~16% allocator performance improvement without quota, and ~32% improvement when quota is used."" [SEP] ""{code}  commit f19b6d85672fcf73b28085fed4eecc2c1b18e109  Author: <USER><<EMAIL>>  Date:   Thu Jun 21 09:09:36 2018 -0700        Refactored `struct Slave` in the allocator for better performance.        This patch refactors the `struct Slave` in the allocator.      In particular, it addresses the slowness of computing      agents' available resources. Instead of calculating them      every time on the fly, this patch """"denormalizes"""" the agent      available resources by updating and persisting the field      each time an agent's allocated or total resources change.        Review: https://reviews.apache.org/r/67561/  {code}"" [SEP] ""Backports:    1.6.x:      1.5.x:      1.4.x:  """	0.99070764	
MESOS-7128	MESOS	Improvement	"""Add support for SHARE and UNSHARE apis for shared resources"""	"""""""Currently, shared resources are allowed for persistent volumes. To mark a persistent volume as shared, we only allow it via the CREATE API.  However, shared resources is applicable to all resource types and to allow switching between sharedness of *generic* resources, we need to support SHARE and UNSHARE calls. Refer: https://docs.google.com/document/d/18O4SH3H4BQriW6CTrg3TlQTiVC-rBRsMePhz99Y_bss/edit?usp=sharing  Even for persistent volumes, this allows for changing sharedness properties outside of creation of persistent volumes. """""""	"""Published for review: https://reviews.apache.org/r/57010/ https://reviews.apache.org/r/57011/ https://reviews.apache.org/r/57012/"""	0.99066	
MESOS-8433	MESOS	Task	"""Design doc for unified artifact store"""	"""""""This ticket is for the design of unified artifact store."""""""		0.9906115	
MESOS-9373	MESOS	Task	"""Design gRPC server and streaming support in libprocess."""	"""""""Currently libprocess only supports gRPC client for unary gRPC calls through MESOS-7749. To have full gRPC support to enable V1 gRPC API, we have to lay out the design for:   1. gRPC server support for unary gRPC calls.   2. gRPC server streaming support.    Optionally, we could consider support the following:   3. gRPC client streaming support. Only very few API calls use this so not as important as above.   4. gRPC bidirectional streaming support. Mesos API does not use this pattern currently."""""""		0.99060315	
MESOS-9235	MESOS	Improvement	"""Add per-Process event queue counters in libprocess."""	"""""""Currently, a few Processes have one-off event queue size metrics computed using PullGauges. This approach has several known disadvantages:    * Getting event queue size metrics for a Process requires changing code / re-compiling.  * The use of a pull gauge which dispatches onto the Process means it slows down metrics responses, as well as counts the queue size after the queue is flushed of all messages that arrived before the pull gauge dispatch (see MESOS-8914).  * The use of a single """"""""size"""""""" metric means that one cannot observe the overall enqueue and dequeue throughput.    These can be replaced by introducing first-class support in libprocess for event queue metrics. For queue size / throughput, we can take the following approach:    * Use configuration to opt-in to metrics for Processes of interest. E.g. specify """"""""master,allocator"""""""" to enable metrics for those Processes.  * Expose a pair of counters for """"""""enqueued"""""""" and """"""""dequeued"""""""" messages. Size of the queue can also be calculated by the user by subtracting the two values. For better usability, we could expose size as a pull gauge that subtracts the two values (prone to racing) or inspects the queue size directly without a trip through the queue."""""""		0.9905866	
MESOS-7537	MESOS	Task	"""Add functionality to disconnect resource providers in the master"""	"""""""Similar to the existing {{disconnect}} methods for frameworks and agents, a similar function has to be added to the master. It needs to be called in {{Master::exited}}, i.e. when it detects that a resource provider is no longer reachable. For local resource providers this also has to be called when the agent disconnects where these are running on."""""""	"""[~<USER> can you clarify what does this ticket mean? is this still relevant?"" [SEP] ""Closing this one for now as the functionality for local resource providers would likely be implemented by an agent operator API call, MESOS-8403."""	0.9905828	
MESOS-8878	MESOS	Epic	"""Safeguard downgrade with minimum capabilities."""	"""""""A common use case for downgrade is rolling back from problematic upgrades. Mesos promises compatibility between any 1.x and 1.y versions of masters/agents as long as new feature(s) is not used. However, currently there is no easy way to tell whether any “new” features (that would break downgrade) are used. And any incompatible downgrade would silently result in undefined behavior instead of failsafe. This is not ideal.    We propose to introduce minimum capability---the minimum capability a component needs to possess in order to recover from the certain state.    [Link to design doc|https://docs.google.com/document/d/1HAfd05725aabKzR-sYNiZ28IchMnw60m7xv1VviHfIg]"""""""		0.99053496	
MESOS-8625	MESOS	Improvement	"""Display global resource utilization information in the UI."""	"""""""Currently, we only expose resource utilization information in a per-agent endpoint. Ideally, users could see global (cross-agent) resource utilization information in the UI (for example, this would be useful in the 'Roles' tab).    In order to provide such functionality, agents would need to send periodic resource utilization information to the master (possibly hijacking the heartbeat message). This would negatively impact scalability, so we would need to carefully minimize how much information we send and ensure that this does not overwhelm the master.    This effort would need to be transformed into an epic, and a design doc is warranted."""""""		0.9905335	
MESOS-9653	MESOS	Improvement	"""Allow framework to set `min_alloctable_resources` upon revival."""	"""""""In MESOS-9523, we added per-framework allocatable resources matcher/filter where frameworks can specify in their `FrameworkInfo` when subscribing. Frameworks can have some control over the shape of the resource offer via this per-framework filters.    Other than set the filters when subscribing, a natural workflow is to set these filters upon revival. Frameworks can set these filters to the resource quantity shape of the tasks they want to launch upon revival. If a framework specifies this in a revive call, all existing filters (accumulated when declining offers) and the current `min_alloctable_resources` filters will be cleared and replaced with the new specified `min_alloctable_resources` filter."""""""	"""This sounds like an easy optimization for both the Mesos allocator and frameworks.    One thing I wonder about is how this will be exposed as to why frameworks aren't getting any offers."" [SEP] ""Yes, we should provide better insights regarding resources/offers...  I linked a related ticket:  https://issues.apache.org/jira/browse/MESOS-8621  """	0.9905138	
MESOS-9801	MESOS	Improvement	"""Use protobuf arenas for v1 API responses."""	"""""""The v1 API response construction is currently slower than the v0 API response construction. A primary reason for this is that the v1 API constructs intermediate C++ protobuf response objects, which are very expensive in terms of memory allocation/deallocation cost. Also involved is the use of {{evolve()}} which evolves messages from unversioned protobuf into v1 protobuf. This also has very high memory allocation / deallocation cost.    Using arenas for all v1 API response construction will provide a significant improvement.    This ticket currently captures all the aspects of this:    * Updating {{evolve()}} to use arenas across all v1 API responses.  * Updating all response construction functions (e.g. {{getState())}}) to use arenas.  * Making this change for both the master and agent.    This is blocked by MESOS-9755 since we need to upgrade our bundled protobuf to have string fields allocated in the arenas.    We may split out tickets for CHANGELOG purposes if only a portion of this lands in 1.9.0."""""""		0.99042577	
MESOS-9526	MESOS	Task	"""Remove """"local"""" cluster functionality from the native scheduler libraries."""	"""""""Schedulers that link to libmesos currently have the option of specifying a master like {{--master=local}}, which causes the scheduler library to spin up a local Mesos cluster (masters & agents).  This function is used by the various example frameworks, and could potentially be used for other tests.    The downside of this feature is that the scheduler library is required to pull in the entire source of the master and agent.    The example framework tests could be changed to launch masters/agents in the test body, instead of local clusters.  This would have the added benefit of improving the reliability of those tests (because they would be more easily synchronized and have more conditions we can verify)."""""""		0.9904231	
