issue_key	project	issue_type	summary	description	comments	design_prob	Label
TIMOB-26831	TIMOB	Story	"""TiAPI: Clarify a way to properly debug native modules"""	"""""""We use a *lot* modules (~ 40, about half/half iOS/Android) in our project - many of them are maintained by ourselves which is fine. We love the performance of them, but find it nearly impossible to debug them in a proper way.    *iOS*    For iOS, we used to create a demo project that includes a pre-built version of module, open the generated project, drag the app.js to the {{Resources}} group, drag the module project into the Xcode project, link the module product into the main target and add the module project as a build dependency aaaand build. Sounds complicated? It is! Unfortunately, this is not even possible since 7.5.0 because of the new """"""""ti.main"""""""" file that is not part of the project so it either needs to be copied from the SDK source to the Xcode project or just be renamed in the kroll core to """"""""app.js"""""""" so it directly accesses the app.js. In SDK 8, this is also not possible anymore, because the TitaniumKit.framework manages the kroll-core, so it's precompiled already and cannot be changed during a generated project (except ripping it out again and re-referencing the project again). Still can follow? Ok, here is the suggestion: Fix the generated project (!). This has been discussed in numerous other tickets, Slack threads and StackOverflow posts. People should be able to just open  the generated project and do whatever they want to with it. Practically, this means that all source files should be linked as resources *or* be copied to the product with a simple build-phase script. This would solve most of our iOS issues regarding developer-experience already.    *Android*    For Android, we still need to trial-and-error every module change, means to change something in the *.java files, compile it, add it to a project, clean the project, do a full build and see what comes out of it. I heard of a way to integrate modules into Android Studio, but there is zero documentation about that. As a developer, I'd love to just open the module directory in Android studio and Android studio would link all necessary libraries to it, so the module runs.    Bonus: The best would be to just pick up the {{example/app.js}} that is available in every module project and link that one to a """"""""module demo project"""""""". Maybe a new ti command or npm package could be """"""""ti build -p ios --test-module"""""""" from the module project and it would be smart enough to a) check the directories for ios/android and b) check the example/app.js for an execution point and then just run the project. Something similar (I think) is already done when using """"""""ti build"""""""" alone, which uses the app.js as well, but it doesn't link anything, so debugging is not possible either.    Sorry for the long text, but I hope I get can something started with this! Maybe it's not too hard to do, as many of the required components are already in place and """"""""just"""""""" need to be combined. Thx!"""""""		0.9829481	
TIMOB-25522	TIMOB	Improvement	"""iOS: Expose navigation-window instance property to Ti.UI.Window"""	"""""""In a production app, there are many cases where the developer would like to know the navigation-window context he/she is currently in. For example, when going through a set of windows to select a configuration, the developer calls """"""""openWindow(nextWindow)) to open the next window (""""""""push it"""""""") into the current context.    Right now, developers either store a global reference, e.g.   {code:js}  Alloy.Globals.navWindow = nav;    -> [BAD]    I am proposing a solution where the developer can reference the current navigation-window using the """"""""navigationWindow"""""""" instance property. See the following test-case for an example:  {code:js}  var win = Ti.UI.createWindow({      backgroundColor: '#fff'  });    var nav = Ti.UI.iOS.createNavigationWindow({    window: win  });    var btn = Ti.UI.createButton({      title: 'Open next window'  });    btn.addEventListener('click', function() {      win.navigationWindow.openWindow(Ti.UI.createWindow({        title: 'Next Window!',        backgroundColor: 'green'      }));  });    win.add(btn);  nav.open();  {code}  While the developer could still just use the """"""""nav"""""""" property, it will get more complex when using a multi-level application which scope changes during the navigation-flow. Ideally, once we move the navigation-window to the universal {{Ti.UI.NavigationWindow}} namespace, we could expose the same for Android (cc [~<USER>) and Windows (cc [~<USER>).    Requirements of this API:  * Return existing references only, no copies  * Make the property read-only  * Only return a navigation-window if one exists, error else"""""""	"""I would think we could leverage {{Ti.UI.iOS}} namespace or {{Ti.UI.iOS.NavigationWindow}} namespace for now when considering it is iOS specific component and there's no equivalent on Android/Windows. Maybe {{Ti.UI.iOS.currentNavigationWindow}} or {{Ti.UI.iOS.NavigationWindow.current}} property sounds better for me.     Or in case we want to make it cross-platform {{Ti.UI.currentNavigationWindow}} property like we are doing in {{Ti.UI.currentWindow}} and {{Ti.UI.currentTab}} in this case?    "" [SEP] ""Actually, [Ti.UI.currentWindow|http://docs.<USER>com/platform/latest/#!/api/Titanium.UI-property-currentWindow] should be removed from the docs, since it requires the """"url"""" property of the window to be set, which was deprecated in 2.x and removed in 6. For [Ti.UI.currentTab|http://docs.<USER>com/platform/latest/#!/api/Titanium.UI-property-currentTab], it's different, because there can only be one TabGroup opened at the same time, so the value is consistent. For the navigation-window, there can be more navigatio"	0.98279566	
TIMOB-26873	TIMOB	New Feature	"""Android: Add """"style"""" property to """"Ti.UI.OptionDialog"""" for bottom-sheet support"""	"""""""*Summary:*  On Android, the {{Ti.UI.OptionDialog}} currently displays a modal dialog at the center of the screen.   !Android-OptionDialog-Default.png|thumbnail!     We would also like the ability to display the option dialog as a """"""""BottomSheet"""""""" dialog based on Google's material design here...  https://material.io/design/components/sheets-bottom.html   !Android-OptionDialog-BottomStyle.png|thumbnail!     *Recommended Solution:*  Add a creation-only """"""""style"""""""" property to {{Ti.UI.OptionDialog}}. By default (when not assigned), it would default to the current dialog we have. When the """"""""style"""""""" property is set to a bottom-sheet constant, then it should use the [BottomSheetDialog|https://developer.android.com/reference/android/support/design/widget/BottomSheetDialog] Android class instead.    *Note:*  This feature is currently available via the following module...  https://github.com/hansemannn/titanium-android-bottom-sheet  """""""		0.9827666	
TIMOB-25344	TIMOB	Story	"""Windows: New Timer implementation"""	"""""""According to the studies from TIMOB-25019, we found some pitfalls in current `setTimeout/setInterval` implementations. There may be rare chances to encounter but we want simpler/faster/safer implementation for it.     - Make sure to clear callback right after callback is actually called from `setTimeout`.   - Invoke callback immediately when interval equals zero. It had synchronization issue with `clearTimeout/clearInterval`.  - `Xaml::DispatcherTimer` functions should have been called from UI thread. Use `ThreadPoolTimer` when possible, because it doesn't have the issue.   - With `ThreadPoolTimer`, make sure to invoke callback from UI thread.    Note that this is about internal implementation, so the API functionalities {{setTimeout/setInterval/clearTimeout/clearInterval}} should not be changed."""""""	"""https://github.com/<USER>titanium_mobile_windows/pull/1116"" [SEP] ""Closing this, as current Timer implementation doesn't actually cause issues."""	0.9824386	
TIMOB-27340	TIMOB	New Feature	"""iOS: Support macOS compatibility (project Catalyst)"""	"""""""Okay - this is a tough one.    Starting in Xcode 11, Apple allows it's developers to deploy macOS apps from existing iOS apps. In detail, this would allow Titanium apps to be run on macOS as well. More [here|https://developer.apple.com/ipad-apps-for-mac/].    Looking at the details, there are only a few blockers right now:  - Some methods used from the {{UserNotifications}} framework are unavailable on macCatalyst  - The (deprecated) {{AddressBook}} and {{AssetsLibrary}} system frameworks are unavailable  - The APSHTTPClient and APSAnalytics would need to be recompiled for compatibility - not too critical since there are no deprecated underlaying API's used internally    And really - that's it! Probably some new API's for improved support (such as menu handling using {{UIMenu}} or multi-window support using {{UIScene}}) as well as some tooling to inject the new build settings like {{SUPPORTS_MACCATALYST}} and {{CODE_SIGN_IDENTITY\[sdk=macosx*\]}}  and it works.     A quick PoC is attached :)     !Bildschirmfoto 2019-08-17 um 18.25.37.png|thumbnail!    !Bildschirmfoto 2019-08-17 um 18.17.13.png|thumbnail! """""""	"""This would be a huge asset for the platform!"" [SEP] ""+1 for this. it would be huge for iPad app developers wishing to port them over to the Mac :)"" [SEP] ""Pull request (wip): https://github.com/<USER>titanium_mobile/pull/11279"" [SEP] ""+1 for this. Massive step for Titanium!"" [SEP] ""This should be closed in favor of TIMOB-27132"" [SEP] ""Closing in favour of TIMOB-27132"""	0.9823861	
TIMOB-24650	TIMOB	Improvement	"""Android: Add activityEnterTransition/activityExitTransition support to Android 4.x"""	"""""""*Summary:*  We plan on deprecating the Ti.UI.Window """"""""activityEnterAnimation"""""""" and """"""""activityExitAnimation"""""""" properties in favor of the following new activity transition properties:  * activityEnterTransition  * activityExitTransition    But we can't deprecate the older animation APIs since the above transition APIs are currently only supported on Android 5.0 and newer OS versions... and Titanium still supports Android 4.x devices.  Because of this, developers are still forced to use the old animation APIs for consistent support on all Android OS versions.    *Recommended Solution:*  Add support for Titanium's """"""""activityEnterTransition"""""""" and """"""""activityExitTransition"""""""" properties on Android 4.x by replicating this feature via the Activity.overridePendingTransition() method, like how it works for the existing/older animation properties.  It is okay for the other transition properties, such as """"""""activityReturnTransition"""""""", to be ignored on Android 4.x.    The new transition properties shall be favored over the older animation properties in case both are provided to the createWindow() function.    After implementing the above, usage of the """"""""activityEnterAnimation"""""""" and """"""""activityExitAnimation"""""""" should log a warning that they are deprecated and recommend to the developer to use """"""""activityEnterTransition"""""""" and """"""""activityExitTransition"""""""" instead.  The documentation for Ti.UI.Window (link below) will need to state that the Android animation properties are deprecated as well per [TIMOB-20498].     http://docs.<USER>com/platform/latest/#!/api/Titanium.UI.Window  """""""		0.98167634	
TIMOB-27718	TIMOB	Improvement	"""Android: Log build warnings if """"res"""" files have invalid names"""	"""""""*Preface:*  An Android APK's """"""""res"""""""" files (such as drawables) have the following restictions:  * File names can only have lower-case letters, numbers, or underscores.  * File names cannot start with a number.  * Cannot be placed in subdirectories.    The above limitations are by Google's design, because the Android build system turns """"""""res"""""""" file names into Java constants under the generated {{R}} class. Violating the above will result in a build failure.    However, Titanium allows app developers to violate the above rules and will lower-case the file name and replace illegal characters and directory separators with {{'_'}} underscores.    *App Changes for Titanium 9.0.0:*  For app builds, we want to maintain backward compatibility. This means allowing app developer to continue to violate Google's """"""""res"""""""" file naming rules, but we should log a build +WARNING+ for every """"""""res"""""""" file in violation to compel app developer's to follow Google's best-practices. This will also help minimize confusion when attempting to access a """"""""res"""""""" file via native Java APIs using the illegal name, which won't work.    *Module Changes for Titanium 9.0.0:*  Native modules built with Titanium 9.0.0 and higher will no longer be allowed to violate Google's """"""""res"""""""" file naming rules. This is because we're now building a native module to an AAR library which packages the module's """"""""res"""""""" files. So, illegal """"""""res"""""""" file names will cause a build failure just like how it works in Android Studio.    *Test:*  The attached [^Resources.zip] contains a directory tree of image files which violate Google's """"""""res"""""""" naming conventions.  """""""	"""PR (master): https://github.com/<USER>titanium_mobile/pull/11438"" [SEP] ""FR passed, Waiting on Jenkins build."" [SEP] ""merged to master for 9.0.0"" [SEP] ""Verified the fix with SDK 9.0.0.v20200130075800.  Closing."""	0.9814751	
TIMOB-27288	TIMOB	New Feature	"""TiAPI: Create Node-compatible net module API"""	"""""""It'd be useful to create equivalents of some of the core Node modules in Titanium so that users could port/re-use node codebases on mobile devices. Some of the more common modules could map relatively easily to devices, and would be worth investigating.    https://nodejs.org/api/net.html"""""""		0.98143977	
TIMOB-25889	TIMOB	Improvement	"""Android: Emulator builds should not add additional permissions"""	"""""""*Summary:*  When building with deployment type """"""""development"""""""" (ie: for the Android emulator), the Titanium build system adds the following permissions to the """"""""AndroidManifest.xml"""""""" file, even if they're not defined in the """"""""tiapp.xml"""""""" file.  * {{android.permission.ACCESS_COARSE_LOCATION}}  * {{android.permission.ACCESS_FINE_LOCATION}}  * {{android.permission.ACCESS_MOCK_LOCATION}}    The above behavior was intentional and was intended for fast incremental builds with LiveView and the emulator. However, this behavior has been known to cause confusion.    *To-Do:*  In Titanium 9.0.0, we should remove the above behavior. The build system should produce a consistent """"""""AndroidManifest.xml"""""""" for all deployment types (ie: """"""""test"""""""", """"""""development"""""""", and """"""""production"""""""").    *Note:*  Titanium should still include its default permissions listed below.  * {{android.permission.INTERNET}}  * {{android.permission.ACCESS_WIFI_STATE}}  * {{android.permission.ACCESS_NETWORK_STATE}}  * {{android.permission.WRITE_EXTERNAL_STORAGE}}    If you don't want the above default permissions injected, then you can set the following in your """"""""tiapp.xml"""""""" file to override this behavior.    """""""	"""This is not a bug.    A location permission will be automatically injected if:  # You use the """"Ti.Geolocation"""" API.  # You include a module that injects/requires this permission.  # When building with deploy-type """"development"""". _(The default when building for the emulator.)_    I suspect #3 is happening to you above. Try building for a real device or for deploy-type """"test"""". Or do a release/production build. As long as your app is not doing #1 and #2 above, the generated """"AndroidManifest.xml"""" won't contain the location permissions.      "" [SEP] ""[~<USER> yep that indeed appears to be happening. It is not happening when I run the command you provided.     Is there any reason for it to happen on dev builds though?     I'll point the person who reported the issue to this ticket, asking if he can also reproduce what I can now. Thanks for checking it"" [SEP] ""To be honest, I don't know what the reasoning there is for this. And I agree that it's a bit confusing.    The deploy-type of """"development"""" and """"te"	0.9813463	
TIMOB-26584	TIMOB	Improvement	"""Liveview: Updates to Resources/ (classic) and app/assets/ (Alloy) directory do not trigger update"""	"""""""When changing an asset file (usually an image) in the  Resources/ (classic) or app/assets/ (Alloy) folder, Liveview does not trigger an app reload. This topic is a bit complex, since assets are usually compressed and copied to the app-bundle, but a simple build-step-hook should solve this automatically. This is no blocker, but other frameworks already do this, so it's good for improved developer EXP."""""""		0.9810044	
TIMOB-26093	TIMOB	New Feature	"""Integrate Karma unit test runner into SDK"""	"""""""This ticket is about integrating the [titanium-karma-runner|https://github.com/<USER>titanium-karma-runner] into the SDK.    Ideally we should go with an approach like the following:    * The above standalone Titanium Karma runner app is intended for testing libraries that are not part of any Appc project, like [titanium-vdom|https://github.com/<USER>titanium-vdom] for example.  * For app and module projects, Introduce a new test command that will run unit tests using the Titanium Karma client. This could either be a new flag to the run command like {{appc run --unit}} or a separate command like {{appc test}}.    What needs to be done:  * (/) Bundle the Titanium Karma client and place it somewhere in the SDK so it can replace a project's default app.js during unit testing. (Implemented as a node module here: [titanium-karma-client|https://github.com/<USER>titanium-karma-client])  * Implement the {{appc test}} command. This will start a local Karma server, build the project with the altered app.js, then launches the app and passes the URL of the Karma server so tests can be executed.  * (/) Create the karma-titanium-launcher which will start test run execution by passing the Karma server URL to the build testing app. (Implemented as a Karma plugin: [karma-titanium-launcher|https://github.com/<USER>karma-titanium-launcher])  * Nice to have: Maybe integrate with device farms?"""""""	"""[~<USER>, this can currently be used independently of the SDK via {{npm}} scripts. Example projects that already use the Karma unit testing are [titanium-vdom|https://github.com/<USER>titanium-vdom] and [titanized|https://github.com/<USER>titanized] (also includes end-to-end tests with Appium and Webdriver.io).    What todo next here is:  * Add more examples about the usage in TIMOB-26254  * Evaluate Karma setup for app and module projects. The projects that already use Karma unit testing are node packages with a TypeScript source code base. App and module projects will need a different setup to work well.    Currently i would refrain from introducing a new CLI command like {{appc run --unit}} or {{appc test}} because unit testing can easily be started with {{npm}} run scripts. Also it gives the user more control over how they want to configure their tests and which tools to use.    "" [SEP] ""Closing this in favor of TIMOB-27129"""	0.98082066	
TIMOB-26185	TIMOB	New Feature	"""Hyperloop: iOS - Support Carthage"""	"""""""There has been kind of a shift in deps-management on iOS lately. Some major devs are moving to Carthage to have more control over their deps and some new packaged are even not CocoaPods available so far, like [Flight-School/Money|https://github.com/Flight-School/Money].    We should consider supporting the Carthage build as an alternative to CocoaPods...and silently start thinking about the Apple Swift Package Manager as well... :-)"""""""	"""I haven't tested it yet, but managing dependencies with Carthage should work already. The great thing about Carthage is that you have to integrate the dependencies yourself. This means after Carhage has built your deps, you should be able to simply drop them into the correct folder in a Hyperloop enabled Titanium project ({{[app/]platform/ios}}) and, if needed, set Xcode flags via {{appc.js}} as well as any required build scripts. And that should be it."" [SEP] ""The only thing really useful addition here could be to trigger the Carthage build automatically, like we do with CocoaPods?"" [SEP] ""The big advantage of Carthage is that the developer has full control over how he wants to integrate a dependency into his project. Trying to automate any of that defeats the whole purpose of Carthage.    The .framework packages built by Carthage can simply be dropped into {{platform/ios}} and Hyperloop will pick them up. Any additional build setting that may be required can be set via {{appc.js}. """	0.98076916	
TIMOB-27041	TIMOB	Improvement	"""Migrate Titanium CLI to Amplify CLI package"""	"""""""This encompasses both the Titanium CLI, and some refactoring of the Alloy CLI. Apologies to the various devs who help me craft this. Please edit as you see fit.    We create some form of titanium amplify cli extension that handles things like service enablement, crash/tiapp metadata uploading on build, premium module updating on new/build, and abstracts the whole separate alloy install away    * To buy time for doing it right and get it done sooner could try and produce a wrapper package that contains titanium cli, alloy and and appc-cli-titanium.next package that would emulate the existing behaviour of the appc cli and how it works with hooks  * We could """"""""do the right thing"""""""" from the start and migrate to the way things want to be done (daemon)    We need cross team discussions/effort I imagine (appc-platform-sdk does the heavy lifting for requests in appc-cli-titanium, but is incompatible with the new auth flow. There is a suggestion we could do it quickly with just bearer token support in appc-platform-sdk). """""""		0.98070496	
TIMOB-27908	TIMOB	Improvement	"""CLI: Add dist-inhouse deploy target"""	"""""""The """"""""dist-inhouse"""""""" is a new target for iOS builds. It sets the deploy type to """"""""production"""""""".    An """"""""In-house"""""""" provisioning profile is what we have been calling an """"""""enterprise ad hoc"""""""" profile. This is defined by the provisioning profile NOT containing a """"""""ProvisionedDevices"""""""" key and containing a """"""""ProvisionsAllDevices"""""""" key with a value of """"""""true"""""""".    ioslib shall continue to identify in-house provisioning profiles as """"""""enterprise"""""""" profiles.    """"""""dist-adhoc"""""""" currently lists both ad hoc and in-house profiles, but it should ONLY list ad hoc profiles. Furthermore, """"""""dist-adhoc"""""""" will be updated to allow a deploy type of """"""""test"""""""" as apart of TIMOB-13396.    All instances in the docs, help, and output should refer to """"""""enterprise"""""""" or """"""""enterprise ad hoc"""""""" as """"""""in-house"""""""".    """""""		0.98069227	
TIMOB-26574	TIMOB	Improvement	"""TiAPI: Implement set/clearImmediate"""	"""""""setImmediate and clearImmediate are *sort of* like setTimeout/clearTimeout, but are supposed to be run after current I/O event callbacks are done.    https://nodejs.org/api/timers.html#timers_setimmediate_callback_args    Basically this is roughly like setTimeout(callback, 0); as a first stab, but should be run **before** and timeout callbacks.    In effect, immediate, timers and ticks from <USER>nextTick are *sort of* like 3 separate priorities of timer queues, although at a lower level they have semantic/behavioral differences. ticks are right away and can cause infinite loops. immediate come next chance after I/O events callbacks. Then timers get fired when ready."""""""	"""https://github.com/<USER>titanium_mobile/pull/10863"" [SEP] ""merged to master with a suite of unit tests to verify behavior."" [SEP] ""*Closing ticket*, fix verified in SDK version {{8.1.0.v20190524131922}}.    *Tested with the following test case:*     Output:       Test and other information can be found at:  https://github.com/<USER>titanium_mobile/pull/10863    *Test Environment*    """	0.9805366	
TIMOB-24638	TIMOB	Epic	"""Android: Design Support Library Features"""	"""""""Implement modern UI features for older OS versions."""""""		0.9803638	
TIMOB-27478	TIMOB	Improvement	"""Webpack: Use thread-loader in production builds"""	"""""""To speed up production builds we should include [thread-loader|https://github.com/webpack-contrib/thread-loader] before other expensive loaders, like babel-loader.    The thread-loader is currently having some issues with platform specific files which needs to be investigated. We override Webpack's default compiler input filesystem with [PlatformAwareFilesystem|https://github.com/<USER>titanium-webpack-devkit/blob/a6af9bea700d2aeaa776defcbea96fe573047060/packages/webpack-target-titanium/src/plugins/PlatformAwareFileSystemPlugin.js#L12] to easily switch out files based on the current platform. For example, a require to {{@/components/Platform.vue}} uses {{@/components/Platform.ios.vue}} if available.    This works fine in other loaders because they use the internal compiler filesystem. However, therad-loader has no access to that in workers, so it resorts to Node's [fs|https://github.com/webpack-contrib/thread-loader/blob/488300f5ad86c2eb794848de4cbc71c0cc5637da/src/worker.js#L107] module."""""""	"""There are other issues with with vue-loader and our custom titanium-vue-template-compiler as well. We need to specify our custom vue template compile function, which is not supported by thread loader.    Since this will just result in a slight build time improvements i'll close this ticket for now. We can open it again should the need for thread-loader come up again."""	0.9802437	
TIMOB-26245	TIMOB	Story	"""iOS: Exclude 32-Bit architectures for iOS 11+ targets"""	"""""""If the Titanium developer targets iOS 11+, we can remove the 32-bit architectures for all builds, because iOS 11+ does not run on these devices anymore. There is a related discussion over at [CocoaPods|https://github.com/CocoaPods/CocoaPods/issues/7148] about it."""""""	"""[~<USER> Do you know which parts we should touch for this?"" [SEP] ""I believe this is implicitly handled these days in the Xcode project settings.    Long time ago, we used to explicitly list the architectures we were building for: https://github.com/<USER>titanium_mobile/blob/3_3_X/iphone/cli/commands/_build.js#L2505. I believe I removed it around the time time I added watchOS support.    I believe the problem is in order to not build for i386, we'd need to explicitly tell xcodebuild what to build for and whatever is selected is inherited when it builds watchOS apps and since those run on devices with different architectures, it won't work.    So, you can try setting the {{ARCHS}}, but maybe you need to do {{VALID_ARCHS}}, but you'd probably also need to set {{ONLY_ACTIVE_ARCH}} to {{NO}}.    I also believe I say """"I believe"""" too much."" [SEP] ""Note: for iOS Simulator builds, the iOS build sets {{ONLY_ACTIVE_ARCH=1}}. However in Titanium SDK >=8.2.1, the iOS build will pick an arbitrary iOS simulator for the"	0.980185	
TIMOB-26053	TIMOB	Improvement	"""Skip JS minify by default"""	"""""""As a developer you have the option to pass `--skip-js-minify` to `appc ti build`. I think it should be unminifed by default, and only minify for production versions. There is no real benefit besides a smaller app.    The disadvantages however are:   - Harder to debug your code from Titanium error messages   - Slightly longer build time (havent tested how much)    I suggest inverting the option to `--minify` to minify a development version if you want to. Not passing this option will not minify it. Production builds should have this enabled by default ofcourse."""""""	"""The minification has little performance hit during build since we already have the parsed AST in memory.    Not sure about debugging. We do not generate source maps for Ti classic apps, but I believe Alloy does. I don't know if we package source maps with production alloy apps. Neither here nor there, we should have the option to package source maps with production apps and the debugger should use them.    I do believe there is a performance benefit by minifying the source code. Minified code is faster to load from flash memory and faster to parse. Back in the day on slower devices with slower flash memory, this was noticeable.    I think we should leave minification enabled for non-debug device builds and distribution builds. I'd be open to disabling minification for debug device builds.    On a side note, you could create a hook that disables minification for all build targets so that you never have to pass in {{\-\-skip\-js\-minify}}."" [SEP] ""yes it seems the loading time performance benefit is negligible"	0.9801021	
TIMOB-27290	TIMOB	New Feature	"""TiAPI: Create Node-compatible https module API"""	"""""""It'd be useful to create equivalents of some of the core Node modules in Titanium so that users could port/re-use node codebases on mobile devices. Some of the more common modules could map relatively easily to devices, and would be worth investigating.    https://nodejs.org/api/https.html    Some of the http module - specifically the http client - could map to similar APIs as our existing docs.<USER>com/titanium/3.0/#!/api/Titanium.Network.HTTPClient"""""""		0.980045	
TIMOB-25603	TIMOB	New Feature	"""Windows: Support Windows 10 ARM Desktop"""	""""""" Currently Titanium is assuming Windows 10 Store app runs on x86/x64 device, but we will need {{ARM}} target for the destop app, because Microsoft is going to [launch Windows 10 desktop on ARM|https://techcrunch.com/2017/12/05/windows-10-on-arm-is-here-always-connected-devices/]. So in that sense we should be able to specify which architecture to build in command line, such as {{--architecture ARM}} on {{appc run}}.      """""""	"""https://github.com/<USER>titanium_mobile_windows/pull/1169"" [SEP] ""[~<USER> I can't find where I read it, but I believe that Windows 10 on ARM will be ARM64 only. We might be required to build all libs for ARM64 before enabling this, Microsoft also recently made Xbox x64 only also so we might wish to move to building for x64 too to preempt any other changes. Is there anything I can do to help with that? I assume we'd need to first build JSCore, and then HAL before getting titanium_mobile_windows and titaniumkit building?"" [SEP] ""[~<USER> Hmm I see. I took a quick look at [CMake generators|https://www.mankier.com/7/cmake-generators#Cmake_Generators-Visual_Studio_15_2017] and I see only *ARM* target and it does not have 64 bit build option such as *ARM64* build. I may be wrong but I also don't see ARM 64 target in Visual Studio UWP project..Could you take a time to investigate how to build ARM 64 target in UWP project, and also investigate if there's any chance for CMake to support ARM 64 target?"" [SEP] ""[~<US"	0.97982717	
TIMOB-26146	TIMOB	Improvement	"""Enable ES6 transpile/polyfill by default"""	"""""""*Summary:*  We want to guarantee support for all ES6 syntax, functions, and types on all platforms (Android, iOS, Windows) and all supported OS versions by Titanium 8.0.0. This way, all CommonJS modules built for Titanium 8.0.0 can be written in ES6. This also means we need to drop support of our """"""""tiapp.xml"""""""" {{<transpile/>}} setting so that it cannot be turned off.    Currently, CommonJS modules have to be written for ES5 since transpile/polyfill can be disabled by an app. This also means that they can't provide APIs that use promises, especially since iOS 9 doesn't natively support them. (A module could document that it only supports ES6 enabled apps, but this is inconvenient.)    *Issues to be resolved:*  * Babel is currently injecting {{'use strict'}} into all JS files, which is a breaking change for app developers that don't adhere to this setting. _(This is why transpile/polyfill is off by default.)_  * We need a mapping file so that a runtime error's stack trace would lineup with the app developer's code. We currently log the trace and display the trace via an alert. We need to consider online crash reporting as well. _(Do we add the mapping file to the app bundle for non-production builds?)_  * Anything else?  """""""	"""[~<USER> beat me to the punch on https://github.com/<USER>titanium_mobile/pull/10112, we should decouple transpilation and polyfill. It's not as big of a problem on Android/Windows as the JS engines are a known target, iOS has a different engine per OS version and one day someone will get bitten. That said I'm not sure how easy it is to split apart the transpile and polyfill steps (without handling polyfill ourselves) as both are done through preset-env"" [SEP] ""Babel doesn't polyfill unless you explicitly require babel-polyfill which just pulls in core-js. I am advocating we use core-js and the transpilation will be moot."" [SEP] ""https://github.com/<USER>titanium_mobile/pull/10566"" [SEP] ""So the current thinking here is:  - We'll enable transpile by default now, but still with the option to opt-out explicitly in your trap.xml  - We are transpiling our own common/bootstrap JS code down as part of our SDK build <USER> using babel-preset-env to target the underlying JS engines for each platform (min iOS version"	0.97948086	
TIMOB-27289	TIMOB	New Feature	"""TiAPI: Create Node-compatible tls module API"""	"""""""It'd be useful to create equivalents of some of the core Node modules in Titanium so that users could port/re-use node codebases on mobile devices. Some of the more common modules could map relatively easily to devices, and would be worth investigating.    https://nodejs.org/api/tls.html"""""""		0.9791877	
TIMOB-26554	TIMOB	New Feature	"""Rich Text Format (RTF) in input field (Like as Textarea/Textbox)."""	"""""""Customer is asking for rich text format in textarea or textbox where native platforms has this feature.     # *iOS*: https://developer.apple.com/documentation/appkit/nstextview/1449538-richtext  # *windows*: https://docs.microsoft.com/en-us/windows/uwp/design/controls-and-patterns/rich-edit-box    Where <USER>has 'Attributed Strings' for text styling in label field not as input field. However, Customer will be happy if there've HTML support in textarea. """""""	"""We already support {{AttributedString}} in {{TextField}} and {{TextArea}}.  https://docs.<USER>com/platform/latest/#!/api/Titanium.UI.TextField-property-attributedString  https://docs.<USER>com/platform/latest/#!/api/Titanium.UI.TextArea-property-attributedString  """	0.97893745	
TIMOB-25947	TIMOB	Story	"""iOS: Integrate TitaniumKit into the build pipeline, recompile on config changes"""	"""""""One major task resulting of TIMOB-25927 is that we want the framework to be added as a target dependency of the main Xcode project. This is possible via Xcode > Build Phases > Target Dependencies. The problem is that we cannot just generate a .framework that works will all configurations.     Precompiler flags like IS_XCODE_XXX or USE_TI_XXX are necessary in situations where we want to rip out portions of the SDK for unsupported Xcode versions and unused API's, primarily to save file size and prevent apps from being rejected from the App Store.     Thats why the CLI has to detect certain project changes and trigger a new build if necessary. In theory, this could already be done by Xcode, detecting changes in the framework and recompiling its parts automatically. But this should be validated, so we can ensure the build pipeline is not broken for recurring and clean builds."""""""	"""[~<USER> This has been done as part of TIMOB-25927 already and can be closed."""	0.97882587	
TIMOB-27858	TIMOB	Story	"""Webpack: Move configuration to independent packages"""	"""""""appcd-plugin-webpack has grown into huge monolithic package that contains the configuration and required dependencies for the different project types (Classic, Alloy, Vue, Angular). Refactoring this into independent packages that are installed per project gives several benefits:    * Better maintainability due to smaller packages and less dependencies.  * Only related dependencies like loaders and compilers are present in each package.  * Dependencies can be manages per project. The global appcd webpack plugin only provides the base configuration. The configuration for a specific project type is installed locally into the project. This allows to upgrade a single project to newer versions of e.g. Alloy, Vue or Angular.  * Out of the box warnings for missing peer dependencies.    *Project types*    * {{@titanium-sdk/webpack-plugin-classic}}  * {{@titanium-sdk/webpack-plugin-alloy}}  * {{@titanium-sdk/webpack-plugin-vue}}  * {{@titanium-sdk/webpack-plugin-angular}}    *General plugins*    * {{@titanium-sdk/webpack-plugin-babel}}"""""""	"""Plugins containing configuration for a specific project type:    Classic: https://github.com/<USER>webpack-plugin-classic  Alloy: https://github.com/<USER>webpack-plugin-alloy  Vue: https://github.com/<USER>webpack-plugin-vue  Angular: Will be done in TIMOB-27800    Plugins to add new tooling to a project    Babel: https://github.com/<USER>webpack-plugin-babel  TypeScript: https://github.com/<USER>webpack-plugin-typescript  "" [SEP] ""PR: https://github.com/<USER>appcd-plugin-webpack/pull/13"" [SEP] ""Closing."""	0.97868073	
