issue_key	project	issue_type	summary	description	comments	design_prob	Label
FAB-17712	FAB	Epic	"""Channel participation API - Join, Leave & List channels w/o a system channel"""	"""""""Currently in order to create a channel one needs to issue a config transaction to the system channel. This has *privacy, scalability* and *operational* disadvantages, since the system channel (and the orderers running it) is aware of all channels and of all channel members (at creation time).    In this feature we propose to expose a """"""""channel participation"""""""" API that would allow a local orderer administrator to *join* and *leave* a channel, as well as to *list* all the channels that the *local orderer* is part of. This allows a Fabric network to be operated *without* the use of *a system channel*, which improves the privacy and scalability of the ordering service and the network as a whole. It also alleviates some of the operational problems associated with the current style of channel creation.    This feature is described in an RFC titled """"""""Channel participation api without system channel"""""""" ([currently PR #24|https://github.com/hyperledger/fabric-rfcs/pull/24]).    This feature was presented in a [Fabric contributor's meeting|https://wiki.hyperledger.org/display/fabric/Contributor+Meetings+2020] on April 1st 2020, the presentation is here: [^Channel Participation API - community call - 1Apr2020.pdf].     """""""	"""I like this new enhanced feature, which resolves several issues in the OSN and channel management currently (have to handle these issues by adding similar changes before it).     A quick question in practice:    Will this enhancement break the compatibilities on existing 2.x OSNs that have local ledger already?    If so, we need a similar migration steps as the kafka --> raft one?"" [SEP] ""This is planned to be 100% backward compatible to networks (OSNs) that work with a system channel. That is, the two modes of operation are supported, but not simultaneously in the same network. That is - an OSN network with a system will continue to operate normally with this in place. New OSN networks will be able to choose between the two modes of operation.    There will also be a """"migration"""" path for a network running with a system channel to remove that channel and start operating with the channel participation API. (see https://jira.hyperledger.org/browse/FAB-17965). In addition, we also plan to provide a flow for"	0.9895465	
FAB-15542	FAB	Story	"""Provide a mechanism to pause the peer/orderer to take backup"""	"""""""ATM, peer and orderer do not provide any mechanism to pause.     As mentioned in [FAB-3364|https://jira.hyperledger.org/browse/FAB-3364], suggested way to take the backup of peer is, stopping the peer, taking the backup and re-starting the peer.    This is not much convenient especially in Kubernetes since it doesnt provide a mechanism similar to Docker stop.    Ideally, there should be a mechanism to pause the peer and orderer, after synching the buffers, stopping the IO, so a clean backup can be taken without stopping the peer and orderer. """""""		0.98948586	
FAB-16832	FAB	Story	"""Decode core.yaml into peer configuration structure when starting the peer node or cli"""	"""""""Where viper is initialized today (in cmd/peer/main.go), using the new configuration package, parse {{core.yaml}} into the peer configuration structures. Explicitly pass the configuration to the command constructors to enable future changes that have the commands pull their configuration from the struct instead of viper.    The viper infrastructure should remain active to prevent modifications to tests and existing implementations that rely on environment variables.    Acceptance:     Parsing of existing core.yaml should be successful in the main.    Out of scope: removing viper from anything or rewiring to use the new config. Future stories/tasks will be created for that work."""""""		0.98947585	
FAB-15957	FAB	Story	"""As a user of the fabric tools (eg. protolator), I would like to see human consumable versions of the proto encoded kv ledger structs"""	"""""""The ledger currently maintains a small number of protobuf files outside of the protos tree. The goal was to prevent these from being consumed as fabric """"""""api"""""""" but, in reality, they're used in the blockchain marshaling and, as such, are part of the surface area of the project.    In order to enable tools outside of the core fabric tree to decode and use these datatypes, the protos should be promoted into the protos tree, the bindings should be generated from there, and the ledger component updated to pull in the new imports as appropriate.    Acceptance: protos are in a sub-directory of the {{protos}} tree and the generated go bindings live in a package rooted under {{protos}}."""""""	"""According to the ledger team, these definitions are not exposed in any way to anyone that may care. """	0.98946804	
FAB-17303	FAB	Story	"""Reasonable defaults for org-specific implicit collection dissemination properties"""	"""""""Org-specific implicit collections are used by v2.0 lifecycle, and can also be used by user chaincodes. Traditional collections allow for configuration properties such as *requiredPeerCount* and *maxPeerCount* to specify private data dissemination behavior, for example to require that private data has been disseminated for redundancy as a condition for successful endorsement.     Without an ability to configure properties on implicit private data collections in v2.0, we'll have to live with reasonable defaults. This story will update the defaults for explicitly defined collections and implicit collections to be:  requiredPeerCount = 0  maxPeerCount = 1"""""""	"""https://github.com/hyperledger/fabric/pull/550 merged in master.  https://github.com/hyperledger/fabric/pull/568 merged in release-2.0."""	0.9894483	
FAB-17647	FAB	Task	"""Create Design Doc for Interop-Lite"""	"""""""Create a plan for introducing a minimal set of requirements for a minimal set of tests we can use to test interoperability"""""""		0.9893245	
FAB-14543	FAB	Story	"""When leader is removed from network, it should yield leadership first before stop"""	"""""""If the removal of leader would cause the loss of quorum, raft protocol requires it to be connected after the removal, until other nodes commit this conf change. For more details, see Raft thesis 4.2.2 section.    when leader is being removed in a 2-node cluster, if communication leader is reconfigured too early before follower commits the config change, the system non-functional, even after reboot (because ex-leader finds it self not among consenters, therefore not started).    We should do following:  - On leader: transfer leadership when leader is removed/rotated, this should be retried till success. (It cannot service channel during/after this transition anyway)  - On Follower: wait for leadership transfer for a period of time, and configure communication. (it's fine not to wait indefinitely on followers, because at this point, it already picks up the config change  - When an orderer is started, it should still start the raft chain even if it's not among consenter set, when the last block is config block and removes itself.    First two are easy, but the third changes bootstrap logic considerably. Short term solution would be tackling FAB-14714"""""""	"""review starts from https://gerrit.hyperledger.org/r/c/fabric/+/31974"""	0.989233	
FAB-16267	FAB	Story	"""Reducing lock contentions for transaction validation"""	"""""""In the current implementation, transactions are validated by multiple goroutines in parallel. Although the parallel transaction validation improves the performance, it has a room to improve the performance further by reducing lock contentions which occur when multiple validation goroutines access shared objects.    The procedure of the parallel validation is as follows.   # A committer goroutine invokes multiple validation goroutines with assigning a transaction ID to each validation goroutine.   # Each validation goroutine extracts dependencies from transactions which IDs are equal to or less than its own transaction ID. A dependency happens when a transaction changes an endorsement policy for the following transactions.   # Each validation goroutine waits for all of the dependencies to be extracted from transactions which IDs are equal to or less than its own transaction ID.   # Each validation goroutine validates its own transaction.    In Step 2 and 3, there are three shared objects that cause lock contentions.    Array of sync.Once: sync.Once is used to call a function, which extracts a dependency from a transaction, only once because multiple goroutines try to extract dependencies from the same transaction. sync.Once is stored in an array which is indexed by transaction IDs. Since the array is shared by multiple validation goroutines, lock contentions occur to acquire a lock for the array.    sync.Once: sync.Once has a flag to indicate whether a function is called. It tries to set the flag by using compare-and-swap in the fast path. When the compare-and-swap fails, synce.Once acquires a lock to set the flag. When multiple goroutines try to call a function by using the same sync.Once object in short timeframe, compare-and-swap fails frequently, and then lock contentions occur.    Map of dependencies: This map is protected by a reader/writer. If read accesses are dominant, lock contentions rarely occur. In this case, however, multiple validation goroutines continue to extract dependencies and store them in this map with acquiring the write lock, resulting in lock contentions.    Proposal for changes   # Make each validation goroutine extract its own dependency (i.e. eliminate a loop to extract dependencies from transaction which IDs are less than a given transaction ID)   # Use a reader/writer lock to access an array of sync.Once   # Use sync.Map to store dependencies    This is a prototype of these changes [https://gerrit.hyperledger.org/r/c/fabric/+/32805.]    Performance improvements with these changes are as follows.   * +13% TPS: Sending a single PutState transaction iteratively   * +7% TPS: Sending a single GetState transaction iteratively"""""""		0.9891733	
FAB-16876	FAB	Story	"""As a Fabric operator, I don't want my chaincode installs to timeout when they would otherwise be successful."""	"""""""We have seen in many of our tests, that shifting the build from the first invoke to install, that many existing automated scripts now fail with a timeout.  It would be nice if we could automatically increase the timeout for chaincode install operations."""""""	"""Do we want to have the timeout associated with the chaincode or with the operation?    If it's based on the chaincode name/namespace, it would be relatively easy to structure the configuration to be a little more generalized.    [~<USER> - your thoughts?"" [SEP] ""We discussed and I'm going to use the targeted install approach instead of something more generic. We don't want to imply that execution timeouts should be a fine-grained tunable; instead we want to set the expectation that chaincode completes execution within reasonably short durations."" [SEP] ""https://gerrit.hyperledger.org/r/c/fabric/+/34279 Add timeout configuration for chaincode install"""	0.9890742	
FAB-17825	FAB	Test Task	"""For Performance Regression - Come up with t-shirt sizing networks (small, medium, large) as representative networks to test Performance Regression."""	"""""""In order to run performance regression, we need to have some representative networks for Fabric.  Not sure if these already exists, but if not, it would be nice to start with three network setups:         Small:  maybe like the one in Fab-17614,    * 2 orgs   * 2 peers with CA's   * 2 orderer nodes   * 1 channel   * 1 chaincode types    Medium:    * 5 orgs   * 2 peers with CA's   * 5 orderer nodes all belonging to the same org.   * 5 channel   * 1 chaincode types     Large:   * 30 orgs   * 2 peers with CA's   * 10 orderer nodes, from different Orgs   * 1 channel   * 1 chaincode types     """""""		0.9890022	
FAB-14958	FAB	Task	"""Deprecate disabling of endpoint in peer deliver client"""	"""""""Currently, whenever we get a bad status from an OSN for a deliver call we disable the endpoint of the peer until a timeout expires.    The idea was to not waste time on selecting that endpoint, and select another one instead in the next time we re-connect to an OSN.    This is intrusive because we need APIs to disable the endpoint from the layer of the block delivery all the way to the layer that selects a new connection.     In reality, it doesn't add much, and we can accomplish an equivalent effect if we just permute the order of the OSNs, and keep a reference to the last OSN we were connected to.      [~<USER> [~<USER> """""""		0.9889791	
FAB-16281	FAB	Story	"""Performance degradation with large ledger due to growing txid database"""	"""""""When doing the duplicate transaction checking for each transaction, it will query whether the transaction id exists in the indexDB.    With large ledger, there will be lots of existing transactions information in the indexDB, and the performance will go down. Since this is per-transaction behavior, it will affect the performance nonNegligible.    This issue will become worse with accumulating the transactions over time.         There may be several workarounds:    1) Enhance indexDB (which uses levelDB now) by using better DB in terms of large-scale.    2) Design specific data structure to enhance this duplication checking.    3) Re-design the existing transaction id generation mechanism, e.g., add timestamp to allow storing with separate smaller DB size.         Till now, i feel the flexible solution is to encode the time information into the transaction id, e.g., timestamp, block height, epoch etc. To keep compatibility with the existing one, need to include the new information as optional. If there's no such information, then follow legacy mechanism to check the entire indexDB."""""""	"""Potentially transaction epoch could be used, such that concatenation of epoch and txid within epoch would uniquely identify transaction. Then txids from prior epochs could be removed from txid database."""	0.98896044	
FAB-17522	FAB	Documentation	"""Read-only query transaction RAFT consensus behavior documentation"""	"""""""[|https://hyperledger-fabric.readthedocs.io/en/release-1.4/orderer/ordering_service.html#raft-concepts] [^RAFT-ReadOnlyQuery-QuorumIssue.pdf]https://hyperledger-fabric.readthedocs.io/en/release-1.4/orderer/ordering_service.html#raft-concepts    """"""""If a quorum of nodes is unavailable for any reason, the ordering service cluster becomes unavailable for both read and write operations on the channel, and no new logs can be committed.""""""""    Customer is seeing read-only query succeeding in their testing. I explain the reasoning as in attached documentation and perhaps we can improve the documentation to state explicitly.         Customer wants a reference to an example that shows how to submit a read-only query for ordering - so auditors can be satisfied. Thanks."""""""	"""[^RAFT-ReadOnlyQuery-QuorumIssue.docx] [^RAFT-ReadOnlyQuery-QuorumIssue.pdf]"" [SEP] ""{quote}If a quorum of nodes is unavailable for any reason, *the ordering service cluster* becomes unavailable for both read and write operations on the channel, and no new logs can be committed.{quote}    It means you cannot pull blocks from the nodes because a quorum was lost. It doesn't mean anything about peers. "" [SEP] ""Precisely the point of misunderstanding or mis-interpretation of the statement. They are trying to connect the ordering service cluster health as it relates to their business running without interruption [context is HA, Failover]- which means how this impacts peers submitting transactions and succeeding or failing. This is the context of their test and the result table.    Given above context customers are interpreting and expecting that both invoke and read queries to fail [invoke is failing but not read query]. A read query that goes thru ordering service would fail as well and that would help understan"	0.98893726	
FAB-16452	FAB	Task	"""aggregation related, """	"""""""hi as i know fabric chaincode dev team is developing couch db map-reduce functionality by chaincode,           is there any other way for get aggregated information from chaincode with couchdb???         for example, total count, grouped by some field etc...      """""""	"""Maintainers discussed and determined best practice for aggregate queries is to utilize a downstream data store rather than support aggregate queries in fabric core.    See pattern recommended at https://hyperledger-fabric.readthedocs.io/en/release-1.4/couchdb_as_state_database.html#good-practices-for-queries."""	0.98893356	
FAB-15792	FAB	Documentation	"""A description of a hyperledger fabric solution incorporating identity management would be very useful"""	"""""""Hyperledger fabric is a component in an overall solution but it's not always clear how one might want to address identity management between an end user and the default X509 based MSP implementation provided in hyperledger fabric.    It would be very handy to have a description showing a basic solution scenario that covers this."""""""	"""We've gotten multiple requests for this kind of content. I am looking at prioritizing it into our workflow."" [SEP] ""Gari has suggested we also fold in this information [https://stackoverflow.com/a/58282441/6160507]"""	0.9888498	
FAB-16466	FAB	Story	"""Externalize common utilities"""	"""""""As a Fabric Go SDK maintainer, we would prefer to use an externalized copy of common utilities rather than copying & modifying the code into the SDK.    We currently have a modified version of common utilities in the Go SDK:  * https://github.com/hyperledger/fabric-sdk-go/tree/master/internal/github.com/hyperledger/fabric/common  * https://github.com/hyperledger/fabric-sdk-go/tree/master/internal/github.com/hyperledger/fabric/core"""""""	"""We are on a long, arduous journey of killing common and core.   I don't think we would export most of these directly anyway ... I could see them as being internal pkgs for client pkgs we would make available."""	0.98884445	
FAB-15648	FAB	Story	"""Provide a mechanism to enable TLS only for cluster facing port on Raft orderers"""	"""""""Raft orderers need TLS for internal Raft communication. And they can make Raft communication on a different port than client facing port.     However it is not possible to enable TLS only for Raft port but not for client facing port. It would be nice to have this feature.    In our case we are running everything in a Kubernetes cluster so internal TLS is not requirement for us. Even later when some nodes are exposed to outer world, since we use a central Ingress for TLS termination, internal TLS wont be still a requirement.    *Edit:* As mentioned in the email list, in our case, enabling TLS globally has also another huge impact, we lost transparent load balancing for peer and orderer nodes. Please see TLS section in our [GitHub repo|https://github.com/APGGroeiFabriek/PIVT#limitations].          """""""	"""[~<USER> [~<USER> it should be fairy easy to support this since we can configure to use a separate TLS listener for the intra-cluster comm.    What do you say? "" [SEP] ""If it's easy to support, and we have a use case, I'm not opposed."" [SEP] ""Followed mailing list here and I think this request makes sense. [~<USER> would you like to contribute?"" [SEP] ""[~<USER> I would love to, but unfortunately neither I have time nor I know a bit about Go lang and internals of Fabric.."" [SEP] ""https://gerrit.hyperledger.org/r/c/fabric/+/32428"" [SEP] ""[~<USER> what version of the fabric is this available in and is it an environment variable in the compose fie that we need to set?"" [SEP] ""[~<USER> this is not backported to 1.4.x but maybe it should... you could try the tip of master    as for configs, you'll need to specify different addr/port in {{cluster}} section along with cert/key, and the orderer will recognize this as using seperate gRPC listener that has TLS enabled."" [SEP] ""So my guess is that I cannot use  the 1.4"	0.9888337	
FAB-16061	FAB	Epic	"""Test improvements - System Test Suite using k8s"""	"""""""Define teststeps and testcases in fabric-test repo for a fabric system test suite which runs traffic with a variety of functionalities and traffic patterns.    For instance, we will create a network of a certain configuration; the networkspec file will be part of that task, along with providing the command-line instruction (or whatever means) necessary to launch that network using the tools at hand. Another task will be for creating all the channels needed in that network that will be used by the subsequent traffic tests. Another will be to join all the peers to the correct channels (or all of them, if appropriate). etc. etc. And we should have a separate testtask for each testcase, for specifying the commands to run the test and to submit the artifacts (e.g. traffic configuration generation, or couchdb index files, or private data configuration membership, or SBE endorsement policy, etc).    And more similar tasks for a 2nd network with different config params that will be used for another set of testcases.    These scripts and components will use new go version of NetworkLauncher/PTE/templates/tools being developed to be more flexible and user-friendly. For more details on those tool enhancement items, refer to FAB-2247 and FAB-6742.    Refer also to FAB-15587 for the test driver code that uses these pieces (similar in function to runDailyTestSuite.sh and systest_pte.py - whether python or gotest or whatever).    Plans for three network configurations and the tests are outlined here: https://docs.google.com/spreadsheets/d/1MIz_E0iFC3lCJGCmXCmRvSYt5yvMhzhSK6Bop0QJOAY/edit#gid=1959469699   It will take some time and tasks (outlined in epic FAB-16240) to add functionality to the new tools to support all the necessary artifacts and functions.  """""""		0.988825	
FAB-16920	FAB	Task	"""Add orderersystemchannel name in testinput file for fabric-test operator"""	"""""""For now, for all our automation tests to be successful, NL and Operator-Launcher tools must both use the same name for the orderersystemchannel, so PTE (which runs with networks started with either of those launchers) can assume the correct name. PTE needs that information when creating a channel, to fetch genesis block from the system channel. With this task, we should add a line to the pte/test Input file to specify the name of the orderer system channel, and pass it to PTE from operator. That way, PTE could be used with any network created by our operator launcher.     The systemchannel name is needed only when creating a channel, so it is not needed by others who launch their own network and who want to use PTE to run traffic - as long as they create their own channels beforehand, without using PTE to do it.    One example of a network launched without using operator launcher is a network launched with NL, as is currently done in our CI tests. We can continue to use PTE with NL - but note that requires NL and PTE to use the same default name of the orderersystemchannel, since there is no way for NL to pass that information to PTE today."""""""	"""[https://gerrit.hyperledger.org/r/#/c/fabric-test/+/34095/]"""	0.988705	
FAB-17813	FAB	Story	"""Implement function that adds a consortium"""	"""""""As a consumer of the fabric config API I would like to call a function to add a new consortium to the consortiums group. Consider any implications that may arise should the user not add any orgs to the new consortium (if that even matters) as well as for any examples (we should add orgs to the consortium after adding a new consortium in any examples).         *Acceptance*    I can call a function to add a new consortium group. Examples are also updated demonstrating addition of a new consortium + orgs for that consortium."""""""	"""[https://github.com/hyperledger/fabric/pull/1185]"" [SEP] ""[https://github.com/hyperledger/fabric-config/pull/7]"""	0.9886225	
FAB-14334	FAB	Epic	"""Token (base support) - Non-fungible tokens"""	"""""""This epic relates to supporting non-fungible tokens on FabToken.    Initial design for the non-fungible tokens can be found here:   https://docs.google.com/presentation/d/19F1WIm11NX8rdIX6C0pS_lxtOLvFM9ybGGz_rhpSWKo/edit    We aim at providing the following functionalities:  * Issue  * Transfer  * Redeem  * List"""""""		0.9886087	
FAB-15735	FAB	Story	"""Improving EventHub scalability"""	"""""""When we use many EventHub connection to a peer, TPS performance is degraded due to excessive object allocations. Our experiments show that TPS decreases by *13%* when we use 8 EventHub connections, and decreases by *55%* when we use 64 EventHub connections.    This is a serious problem, when Node SDK is used to archive thousands of TPS. A Node.js process is single-threaded, so we need to use a lot of Node.js processes to achieve high TPS. If each of such Node SDK processes establishes a EventHub connection, total TPS performance is degraded significantly.         We identified the following two causes of this scalability issue.   * FAB-15736 Redundant deserialization of blocks   * FAB-15737 Redundant generation of FilteredBlock objects    We implemented patches that alleviate these problems, and measured the performance improvement. With these patches, we obtained 2.2x TPS improvement when 64 EventHub connections are established, and TPS decrease becomes less than 2%.    Please see attached PDF file for details."""""""	"""[~<USER> [~<USER> [~<USER> [~<USER>    We have also faced a similar problem. When the number event hub connections was higher, the throughput dropped more than 70%. [~<USER> can add more details if needed.     "" [SEP] ""As [~<USER> pointed out, the caching approach leads to memory bloat when there exist a lot of channels.    [https://gerrit.hyperledger.org/r/c/fabric/+/31944#message-ff6b4fe3_10f0d90f]         Instead, we need to broadcast a deserialized block to waiters when it becomes ready.    Waiters wait at this cond variable, so I think we can implement such broadcast.    [https://github.com/hyperledger/fabric/blob/7135b516461415c471a19851c371e94300a6269d/common/ledger/blkstorage/fsblkstorage/blocks_itr.go#L47]         I think the performance improvement will be similar for caching and broadcast approaches, when a single channel is used."""	0.9885944	
FAB-17974	FAB	Epic	"""Recreate PTE Using Go SDK"""	"""""""The Go SDK has officially released beta support for the new high level programming model. Now that this is available we should consider creating a Go-based tool for performing network operation and testing purposes.    The Operator tooling is written in Go, as well as Fabric itself. To make use of the larger fabric ecosystem, it now makes sense to write a tool for drive traffic and operations in Go. This tooling will be a part of the larger Operator ecosystem.    This story will encapsulate all of the necessary work to create a Go PTE.    Acceptance criteria: I can run E2E system tests purely using Go."""""""		0.98852545	
FAB-15045	FAB	Sub-task	"""Clean-up #4 - remove migration package"""	"""""""In preparation to the alternative migration design (v2), revert some of the commits already merged.    Clean commits    9002e75b740f12bddabd36a5dd2f984f08109ba5    a0a91895d6abfc200bbf9ed3cb696e4c9c51353a    2d924d0d8a7e6da24b873a121fe13e360afcce9f    15bf213aa5724696b70cc2b358ab083fff9dc74a    Remove migration package"""""""		0.9884449	
FAB-16722	FAB	Story	"""Remove the """"provisional"""" system channel genesis block support from the orderer"""	"""""""The generation of a system channel genesis block is not a core function of the orderer. Even though it could be somewhat useful in test environments, from a technical perspective, it requires the orderer to include and use the """"""""sample"""""""" {{configtx.yaml}} in addition to the orderer's own {{orderer.yaml}}.    From a process and deployment perspective, it's better to have the system channel genesis block explicitly created by administrators with real names than to rely on fixtures that were originally intended for test.    For these reasons, we should remove the provisional genesis method from the orderer, it's associated artifacts, and documentation. The removal should be highlighted in release notes.    Acceptance: code supporting """"""""provisional"""""""" is gone, documentation for the feature is removed, and a release note highlighting the removal is created."""""""	"""https://gerrit.hyperledger.org/r/c/fabric/+/34118"" [SEP] ""[~<USER>    I'd like us to start updating release notes as part of CRs that require release notes. I've re-opened until a release note is complete, and added a subtask to track it.    FYI [~<USER> and [~<USER>."" [SEP] ""Roger that [~<USER>"""	0.9884348	
FAB-16216	FAB	Story	"""External builder launch should not need to parse flags"""	"""""""The first pass of the detect, compile, launch infrastructure was implemented with a collection of  command line switches. This will become unwieldy over time as implementers will have difficulties ignoring unknown flags and parameters - especially flags that accept values.    Instead we should remain consistent with the buildpack model that already exists - namely, we provide a list of directories that contain extracted files. If we need to provide more data, we can add an additional argument or populate additional files. This means that implementations should ignore extra arguments as a general rule until they know what they point to.    launch receives directory containing metadata, the source the directory, the output directory from build, and an artifacts directory that contains file necessary for launch (key, cert, address, etc.). The artifacts must have well known names.    Acceptance: external scripts do not need to process flags; existing parameters are reworked to fit this model."""""""		0.9883647	
FAB-17399	FAB	Task	"""Rename CollectionInfo and remove call to GenerateImplicitCollectionForOrg"""	"""""""After some discussion with Manish, we decided it would probably make sense to remove the Implicit Collection info from `CollectionInfo` since no consumers use the implicit collection and instead rename the function to ExplicitCollectionInfo."""""""	"""After some more investigation it looks like there are still consumers that might expect to pass an implicit collection name (ie BTL policy retrieval). In these cases, removing implicit collections from being returned in CollectionInfo would cause errors. Withdrawing this for now, Manish has mentioned there are existing issues to deal with these interleaved paths that will be addressed once we refactor validation."""	0.98835003	
FAB-16464	FAB	Story	"""Externalize CC Provider Structures"""	"""""""As a Fabric client developer, there are useful structures in ccprovider that I would like to use in my application.    The Fabric Go SDK currently maintains a copy of the utilities (https://github.com/hyperledger/fabric-sdk-go/tree/master/third_party/github.com/hyperledger/fabric/core/common/ccprovider). It is preferable to stop needing to copy from Fabric and instead be able to make usage of common components."""""""		0.9883394	
FAB-17497	FAB	Story	"""Add certificate expiration metrics"""	"""""""Following up the idea https://jira.hyperledger.org/browse/FAB-17000   Checking the logs could be quite annoying and error-prone, so it would be really helpful to have metrics with """"""""Not After"""""""" value for all used certificates. These metrics can be implemented for the orderer, peer and ca as well. I would suggest that metrics are created for any unique used certificate, regardless of its type - tls, identity, ca, etc.    Something like:    This approach might be quite redundant, but reliable and configurable."""""""		0.9883382	
FAB-17973	FAB	Epic	"""Convert PTE to the High Level Node SDK"""	"""""""PTE is written using the fabric-common package, which is the low-level SDK. Now that the high-level SDK exists and that is the area of focus for future development, PTE should be modified to use the high-level SDK.    Instead of attempting to modify the existing PTE, the rewrite should be a copy and sit in a folder next to PTE (maybe PTEv2) for now. Development will be incremental, code should be pushed frequently, and reviewed and merged frequently, rather than pushing an entire rewrite of the codebase in single commit series.    We should open tasks around each component of PTE we need to implement.    Acceptance criteria: I can run all E2E system tests using the high-level SDK."""""""		0.98833305	
FAB-16215	FAB	Story	"""External builder build should not need to parse flags"""	"""""""The first pass of the detect, compile, launch infrastructure was implemented with a collection of  command line switches. This will become unwieldy over time as implementers will have difficulties ignoring unknown flags and parameters - especially flags that accept values.    Instead we should remain consistent with the buildpack model that already exists - namely, we provide a list of directories that contain extracted files. If we need to provide more data, we can add an additional argument or populate additional files. This means that implementations should ignore extra arguments as a general rule until they know what they point to.    build should receive receive arguments for the metadata directory, a directory containing the extracted source, and a directory for it to store its output.    Acceptance: external scripts do not need to process flags; existing parameters are reworked to fit this model."""""""		0.9883287	
FAB-14714	FAB	Story	"""handle corner case in removing leader from 2-node cluster"""	"""""""It is currently unsafe to remove node from 2-node cluster. Because if the node being removed is leader, Raft protocol requires it to remain connected and coordinate the commitment of this config change, even after restart. However, in current etcdraft implementation, Chain won't start if it cannot find itself among consenters. For more details, see Raft thesis 4.2.2    This requires orderer bootstrap logic to be changed considerably and we could defer it to v2"""""""	"""quote etcd implementation notes:  bq. This approach introduces a problem when removing a member from a two-member cluster: If one of the members dies before the other one receives the commit of the confchange entry, then the member cannot be removed any more since the cluster cannot make progress. For this reason it is highly recommended to use three or more nodes in every cluster."" [SEP] ""I see this being moved to active iteration in ipm, however i'm not sure if this is worth tackling, given the amount of code change it entails vs the rarity of problem.    IMHO, as long as we suggest running at least 3 nodes in production, we are safe    wdyt [~<USER> [~<USER>"" [SEP] ""Wait, I thought that you changed the etcdraft chain to transfer leadership if the leader is removed? Why doesn't that solve our problem?"" [SEP] ""[~<USER> that doesn't 100% prevent this from happening, as transfer may fail - i.e. network partition"" [SEP] ""If there is network partition then you can't agree on anything anyway so aren't we safe?"" "	0.98832136	
FAB-17403	FAB	Story	"""Dynamic Private Data Collections"""	"""""""Currently the Private Data Collections get defined when instantiating the Chaincode using the """"""""collections-config"""""""" option, e.g.     _--collections-config """"""""/opt/gopath/src/github.com/hyperledger/fabric/peer/config/private-data-collections.json""""""""_       This implies, that you have to reinstantiate the Chaincode every time you make a change to the Private Data Collections Definition.    The goal is to decouple the Private Data Collections from the Chaincode instantiation, so that you can dynamically add, remove and update Private Data Collections without having to reinstantiate the Chaincode.    Therefore, I suggest three new SDK methods:   * addPrivateDataCollection   * updatePrivateDataCollection   * removePrivateDataCollection          """""""	"""In v2.0 the chaincode deployment and definition (including collections) are indeed decoupled. Closing."""	0.9883002	
FAB-15544	FAB	Task	"""Nil factory is not necessary in peer command"""	"""""""for example: https://github.com/hyperledger/fabric/blob/3532077093c718f132046b0e177c67563ac18c24/internal/peer/chaincode/invoke.go#L53-L58"""""""	"""/cc [~<USER> [~<USER>"" [SEP] ""As I look deeper into current cli implementation, a more substantial clean up seems viable, at least in several aspects:   * {{CmdFactory}} is more of a collection of clients, instead of factory. It is created for dependency injection, which is not necessary at the top of invocation hierarchy   * Too many pkg level vars   * More comprehensive UT is needed. Most of UTs only do a sanity check on flags/args, instead of actual behavior of cmd    However, I recall an ongoing effort to redesign cli, at least from fabric playback. So I wonder if this is still worth tackling now?    wdyt? [~<USER> [~<USER> [~<USER>"" [SEP] ""Agreed that this is valid but low priority. We would indeed like a redesigned CLI, but that is not prioritized into any release plan at this time."""	0.9882642	
FAB-17278	FAB	Documentation	"""Adding a new Org to an existing channel/network"""	"""""""Hi,         Can someone please point me to sample code that will enable me to add a new organization to an existing network/channel using the Node API?    We followed the example fabric-samples org1 and org2. We also followed the [https://hyperledger-fabric.readthedocs.io/en/release-1.4/channel_update_tutorial.html] to add Org 3.          Now, what we want to know is what are the Fabric Node APIs we can use to accomplish this without having to bring down the network, unlike the example which I have quoted in the link above, which requires a stop and restart.         Thank you"""""""		0.98821634	
FAB-17975	FAB	Story	"""Migrate Node PTE to Interoperability"""	"""""""Today the Node-based PTE acts as our driver for all tests. Now that we have a Go-based PTE we should migrate PTE to an Interop test suite and consume the Go PTE as our defacto test driver.    This story will encapsulate all of the interop test scenarios, as well as the steps to migrating away from Node-PTE being a performance tool, and instead being a suite of test for confirming support for the Node SDK across the chaincodes, fabric and fabric-ca.    Acceptance criteria: A nightly tests performs full interop testing across the entire fabric ecosystem, driven by the Node SDK."""""""		0.98817885	
FAB-15066	FAB	Story	"""Endorsement policies for collections"""	"""""""Now that implicit collections have an endorsement policy, it makes sense to introduce an endorsement policy for normal (static) collections as well"""""""	"""[~<USER>  - we have implicit collections?  I know there was something put in for use by lifecycle ... but I did not think it was broad support for implicit collections?"" [SEP] ""Implicit collections now exist, in the sense that if a chaincode tries to write to a collection whose name matches the {{ImplicitCollectionMatcher}}    then we'll automatically return a collection configuration with {color:#172b4d}{{MemberOrgsPolicy}}{color} set to peers of the org only.    It is not (yet?) an advertised feature, and we may consider restricting it only to the {{_lifecycle}} chaincode (however experience has thought me that this kind of custom checks and custom validation tends to backfire)."" [SEP] ""Discussed with [~<USER> , since the infrastructure is in place for validating endorsement policies on implicit collections, it will be fairly trivial now to add an endorsement policy on regular collection configurations as well. This has been a highly requested feature that would make sense to expose in v2.0.    See relat"	0.98815686	
FAB-16174	FAB	Sub-task	"""Define and Implement chaincode lifecycle dependency provider"""	"""""""The validator/committer component requires chaincode lifecycle information to operate: for instance, given a chaincode, it needs to know the endorsement policy. An appropriate dependency interface must be defined and implemented"""""""		0.988059	
