issue_key	project	issue_type	summary	description	comments	design_prob	Label
NEXUS-23588	NEXUS	Improvement	"""Repository Management API missing yum proxy"""	"""""""  With recent deprecation of scripting the preferred way to manage repositories is through API. Thank you for making API available, they seem a lot saner than scripting way.     But, management of YUM proxies is still missing from repo management API. Seems like I can manage any type of repository/group except for yum proxy    Is this just an oversight, or is there a deeper reason why yum proxy is different from anything else?    Thank you!"""""""	"""It's really neither.  Our REST API isn't complete yet and we have a bunch of stories we're slowly intergrating over time.  We have an internal ticket for yum proxy (and group) but I didn't see a public facing one, so opening this to use as that."""	0.98759764	
NEXUS-13584	NEXUS	Improvement	"""add task that can Restore Asset/Component metadata to component database from Blob Store contents"""	"""""""h4. Background  In a number of situations, users will need to repair their component metadata from the disaster recovery information stored in the blob store properties.  - component metadata in database is a complete write-off (unrecoverally corrupt OrientDB, no usable backup)  - component metadata is functional, was restored from an earlier point than the blob stores - so there are blobs with no component metadata    h4. Acceptance    - Admins can repair/rebuild component database metadata from blobs  - Component metadata (sufficient to use the format) is created  - This process can be run on a subset of repositories, and/or blob stores  - target Maven2 format repositories initially, extendable to other formats in the future"""""""	"""A task has been added named """"Create Restore Asset/Component metadata from Blob Store Task"""".    You can only select a blob store with this task, not specific repositories.    *The task effectively only works on Maven 2 format repositories for now.*    The task assumes that repositories referenced in blob store properties files will exist already and be in the correct format, if they don't, a WARN message is logged.    """	0.98739165	
NEXUS-18490	NEXUS	Improvement	"""provide REST API to expire specific entries from not found cache and age timeouts"""	"""""""Three main features affect whether Nexus will check a remote site for new content:    Metadata Max Age  Component Max Age  Not Found Cache    Configuring these to perfect values in repository configuration to avoid build failures when new content is available at the remote site is not a science, but an art.    Currently there is a UI button an admin can use to Expire Cache on an entire repository. Where a proxy repository contains large numbers of already cached content, checking the remote for all of these is needlessly expensive, when only one specific package may have failed a build.    _Using the component or asset delete API does not seem like a good solution either_ - it does too much and the interface requires knowing the internal UUID of a specific asset, which is going to require a separate REST call. The goal is not to delete what is already cached anyways ( may cause other build failures unrelated), merely ask Nexus to treat the cache as expired for existing cached items.    There should be a way to expire cache of specific paths and their children assets rather than only all or nothing.    h4. Expected    There should be a repository format generic REST API that could be used to expire specific items in the not found cache and those assets subject to age timeouts configured on a repository.    Nexus 2.x had an Expire Repository Cache scheduled task that one could specify both the repository and the """"""""path"""""""" to affect."""""""		0.9873662	
NEXUS-8996	NEXUS	Improvement	"""Help users by choosing a default blobstore for them"""	"""""""When users create a new repository, they have to choose a blobstore for that repository. Currently, we leave that field blank in all cases, even when there’s only a single option for people to choose from. We can do better.    Proposal:    1) If only one blobstore exists, select it  2) If there is more than one blobstore, select the one named 'default', if it exists.    Rationale:    1) If only one blobstore exists, users have no other option, so it seems like busywork to force them to do so.  2) If there’s a blobstore named ‘default’, we can infer that this is the most common option, and select it by default. If users wish to choose a different blobstore, they can do so. If users don’t want a default, they can refrain from using that blobstore name.    POC:    https://github.com/sonatype/nexus-oss/pull/1584"""""""	"""Blobstore functionality isn’t fully baked, so any solution to this is likely premature."""	0.98736006	
NEXUS-10629	NEXUS	Improvement	"""Perl CPAN format support"""	"""""""This is a tracking issue for Nexus Repository Manager support for proxying CPAN for perl packages.    Please vote or add your comments to this issue to indicate your interest."""""""	"""One of our project group is very much interested in migrating to use nexus for their perl CPAN libs management etc. to conform with our company wide policy to use nexus as the main artifact management system."" [SEP] ""While being on highly secured network (no physical connection to internet) where vision is to use Nexus as manager for any kind of repo, this will be of course welcomed."" [SEP] ""It would be great if we can manage your CPAN modules using Nexus. That will speed up our build processes ass well as the ci pipelines and give use an extra fall-out security to external CPAN."" [SEP] ""Hi there,    A few of us got together and open sourced some work related to proxying CPAN packages:    [https://github.com/sonatype-nexus-community/nexus-repository-cpan]    This is not explicitly supported by Sonatype (read the fine print), but we encourage use and contributions if you'd like to get involved!"" [SEP] ""@Jeffry - nexus warrior, thx for your work."" [SEP] ""[~<USER> not a problem. Let me know how it goes! "" [SEP"	0.98726755	
NEXUS-17281	NEXUS	Improvement	"""Manual routing functionality"""	"""""""Manual routing functionality existed in Nexus 2.x, but this functionality does not exit in Nexus 3.x.    [Manual Routing in Nexus 2.x|https://help.sonatype.com/repomanager2/configuration/managing-routing#ManagingRouting-ManualRoutingConfiguration]    Manual routing would allow performance gains when requesting through groups."""""""	"""It would be good if this routing functionality effects also to maven-metadata.xml files looking when Nexus traverse the group's member repositories. It is not necessary to look for internal organizational Maven artifacts from external proxy repositories."" [SEP] ""I see *Routing* feature important for these use cases:   * To hint / limit which repositories to use for certain requests   ** e.g.: performance gains in artifact resolution to speed up building   * To only use the internal hosted repositories if the group id starts with the company reverse domain   ** e.g.: prevent information leaks of internal components name to external repositories   ** ordering in a group does not limit it; asking for an inexistent artifact will check external repositories   * To ban / block artifact/s globally (all repositories)   ** e.g.: security reasons like compromised or vulnerable artifacts/versions   * To exclude resolution of an artifact from a particular repository   ** e.g.: broken artifact in an uncontrolled rep"	0.98722714	
NEXUS-10662	NEXUS	Improvement	"""Display module name of jar"""	"""""""With Java9/Jigsaw a new entity is introduced: the module name.  In case a jar has a module-info.class, the name can be extracted from this content.  In case there's no module-info.class, there's a strategy to extract the name based on the filename.  http://cr.openjdk.java.net/~mr/jigsaw/spec/api/java/lang/module/ModuleFinder.html#of-java.nio.file.Path...- should help in detecting the name.  Nexus is probably one of those application used by developers trying to discover the modulename for any jar."""""""	"""[~<USER>, what sort of use cases do you see being most useful here? A column in search results? A search criterion? Tucked in asset attributes?"" [SEP] ""We should think carefully about about loading classes that are part of the content; this sounds like a potential security hole if we're firing off static initializers from proxied content of unknown provenance."" [SEP] ""With Java 9 and beyond developers will start to add module descriptors to their project, but it is kind of <USER>to discover the name of the module.  For the maven-dependency-plugin I've improved the resolve-goal to show it, but I guess search.maven.org will be one of the main resources.     Using ModuleFinder.of() should not load classes, only parse:  - module-info.class  - META-INF/MANIFEST.MF  - the filename.    In the end, I think it is a different kind of Dependency Information, e.g.    *Java module system*  requires org.foo.bar;"" [SEP] ""Thanks, that makes sense, Robert.    Do you see this becoming a maven _coordinate_, where end-use"	0.98702735	
NEXUS-23555	NEXUS	Improvement	"""document best practices to migrate existing LDAP based security to SAML"""	"""""""Existing customers using LDAP user accounts and role/group mappings in NXRM want to migrate to using SAML instead.    Some questions being asked are:    1) Will the existing users be mapped correctly after the migration? To map it properly what are the things to be taken care of.   2) Any other things (other than users) to take care of during the migration.   3) what changes are required to be done at the Nexus level.    Customers are looking for best practices converting to SAML from other realm configurations.  h4. Expected    Publish a guide with advice on how to migrate from LDAP or other external realms to using SAML instead.    The doc should document the following:   # how to copy LDAP user principals to SAML   # how to map any LDAP permissions to SAML users   # -how to create the same user tokens the LDAP users have for the same SAML user-   # how to test and validate"""""""	"""Related to bullet 3 we've run into issues wrt the user tokens, see NEXUS-24936. One workaround is to invalidate them, but that forces all users to recreate."""	0.98685	
NEXUS-12706	NEXUS	Improvement	"""Task to clean old packages on specific repository"""	"""""""Our CI system (TeamCity) build two type of branches for our npm packages : Develop and Master (simple gitflow process nothing special).  After each correct build CI deploys on two different repository/feed on nexus server: Nightly Feed and Stable Feed.     What we just would like to have is a task to remove old packages on Nightly Feed because packages number is so high. What we found is that a separate feed for nightly is the only way to delete in one shots all nightly and reduce server space requirements.....so right now we just delete feed and recreate it every month."""""""	"""I made this title specific as we have existing tickets for raw and docker.  If it was meant to be generic, feel free to revert or let us know, however I imagine there's a chance the formats will be tackled individually."" [SEP] ""Actually we have same approach for nuget repository....so i think best is to implements new task where user could select different type of repository (hosted)"" [SEP] ""[~<USER> I've reverted to generic, however, I suspect this will get broken out (tho may be wrong).  Thanks for the clarify!"" [SEP] ""Should be included in development with general cleanup effort for NXRM3."" [SEP] ""As stated in earlier comment, the new cleanup policies cover npm and nuget and will be available in 3.14.0.  If there are specific requests once you see, please raise new tickets (if none exist already)."""	0.98675716	
NEXUS-12815	NEXUS	Improvement	"""add log messages that help monitor if the proxy repository not found cache is overrun"""	"""""""Per NEXUS-12677, there are no obvious messages when the proxy repository not found cache has been exceeded or evictions have occurred.    The only real way to tell ( other than actively monitoring the JMX exposed mbeans for ehcache) is a debug message detailing the response for the item you've requested and then you would have to know it has been previously been requested to know that an eviction had occurred (really not useful in a support or diagnostic context).    Trying to force ehcache to log evictions using only the logging config in Nexus does not yield anything useful.    A possible solution would be to extend Cache Event Listener and use that to keep an eye on specific caches? Another idea is a thread which simply inspects the stats which are already being gathered on a regular interval, although has tradeoffs in not being real time.    h4. Expected    - actively monitor cache statistics  for every proxy repository not found cache ( negative-cache )  - at regular intervals determine the effectiveness of each not found cache based on stats ( algorithm TBD )  - in situations where  the caches size is not being effective ( ie. too many misses on a too frequent basis ) log a message indicating this inside nexus.log at WARN level    """""""		0.98670655	
NEXUS-14631	NEXUS	Improvement	"""Add more attributes to REST resource for asset"""	"""""""The current asset resource as of 3.7 is    This is missing a lot of the available attributes for the asset. I am recommending to add the following:   * content type   * checksums (sha1 for all formats, possibly other checksums as support?)   * an map of attributes for the format (more below)   * possibly (up for debate):   ** etag (tbd as we have it in ES, not sure about Orient)   ** last modified    A sample maven payload:    This would mean the 'maven2' attribute would be dynamic. i.e. would be called 'npm' for npm format, 'nuget' for nuget, etc... and the contents would vary by format. Alternatively we could <USER>code it to 'attributes' or something, but for API design you usually want to have consistency within a sub-resource. So I would prefer a changing name over changing attributes. Essentially a client has to grab the 'format' value and then find an attribute named that."""""""	"""Hello,    For the maven part of asset's attribute, we also need the classifer.    Looking forward to testing the API change.    Thank you."" [SEP] ""*last_modified* is an important attribute to have         and a nice to have would be {{Blob created}} / {{Blob updated}} for the docker format"" [SEP] ""Having Blob created/updated in the attibutes via rest api will be very helpful."" [SEP] ""+1    Would love to make use of this API for querying yum packages too. Specifically, I'm looking to query the description of packages. And getting access to the full attribute set would be the best case.    Happy to <USER>test too if you need test subjects :)"" [SEP] ""This would also be v useful for PyPI, especially while we await support for the [pypi json api|https://warehouse.pypa.io/api-reference/json.html] (https://issues.sonatype.org/browse/NEXUS-22828)."""	0.9866356	
NEXUS-24445	NEXUS	Improvement	"""Implement Nuget V3 Group/Hosted """"Registration pages and leaves"""""""	"""""""According to documentation: [https://docs.microsoft.com/en-us/nuget/api/registration-base-url-resource#registration-pages-and-leaves]    h2. *Group*    Currently, the implementation creates pages that include items instead of links.  The implementation creates pages that include items because pages must be merged, so implementation gets all items and merges them.    *Technical notes.* At the moment group repository implementation works as follows.  When some response contains page without items, then group implementation gets items, next all items will be merged. So, the result page will include or contain pages with items.    Current problem can be resolved as follows:  Implementation should get items, merge them, and after page should include links instead of items if it is necessary and upper and lower versions should be recalculated.  h2. *Hosted*    Currently, hosted creates one page.    Actual: If was uploaded 155 different version for one package. For example 155 different versions of angularjs          *Actual:*    *Expected:* if leaves more than 128               """""""	"""Currently works without any functional restrictions for *NuGet Version: 5.5.0.6382*"""	0.9865177	
NEXUS-13462	NEXUS	Improvement	"""Extend proxy cooperation across HA nodes"""	"""""""NEXUS-13378 introduced proxy cooperation between threads in the same node, to avoid the same content being downloaded multiple times.    This story will look at supporting proxy cooperation across HA nodes, potentially using Hazelcast to perform the cooperation. Since hazelcast is only available in HA this will likely involve different implementations for the local and HA case, sharing the same common interface."""""""		0.98638374	
NEXUS-20837	NEXUS	Improvement	"""Use S3 URLs rather than proxying"""	"""""""Instead of proxying the data from S3 we can probably improve cost and performance by generating an expiring link to download the resources from S3 instead.    I am envisioning that it is just an option to tick off rather than a redo of the blob store.  It should provide a warning stating that the resources MAY be exposed to the outside as the links being generated are public links even if they expire.    It should have a couple of options to specify the expiration period and a minimum expiration period remaining before to request a new token."""""""	"""This is an interesting idea, and we have actually looked into it but not yet prioritized it for work. I'm opening this to attract votes."""	0.98638165	
NEXUS-21556	NEXUS	Improvement	"""partial update oriented REST APIs"""	"""""""NXRM 3 has an automation focused and supported REST API. NXRM 2 does not.    A complaint from NXRM 2 users is the REST API there did not allow """"""""partial updates"""""""". """"""""Partial updates"""""""" means the REST API caller provide enough info to identify the resource to update, and then supply only the config of that resource they want to change, rather than the entire pre-existing payload. NXRM 2 API was designed for the UI ONLY which in theory had all the original information to submit back to update.     In NXRM 3, we would like to do better.    Examples of """"""""partial updates"""""""" using a REST API would be:    - add a new group repo member, without needing to supply the entire list of members  - change a hosted repo deployment policy to READ ONLY  - change a proxy repo Blocked status  - remove a privilege from a Role  - add a role to another role    Variations which are more subtle would be:    - delete a role from a user, and not erring if that role does not exist - since the goal is make sure the role is not assigned to that user  - add a privilege to a role and not erring if that priv is already added to the role, since the intent of the action is already met    Lack of the """"""""partial updates"""""""" feature increases the likelihood of unforced errors because the caller needs to pull all data first, modify one small part of it and submit back to the server and hope that no other user modified the record in between    h4. Expected    Implement partial update capability to all REST API endpoints which would have the most positive impact to users.  """""""	"""Agreed. Many of the POST endpoints should be implemented as a PATCH endpoint.     For example, a PATCH would allow the modification of a specific item instead of requiring the entire object.  Currently, to update an APT repository you have to include the signing keypair and passphrase, which shouldn't be required when you just need to update the distribution, or the writePolicy. This becomes a security issue having to include the keypair and passphrase and also runs the risk of corruption or creating errors in the repository configuration.    PATCH .../<USER>repositories/apt/hosted/\{repositoryName}"""	0.98637927	
NEXUS-11468	NEXUS	Improvement	"""Add repository import/export capabilities"""	"""""""Hi,    Even though Internet access is taken for granted, I sadly work with a lot of customers that do not give any Internet access to the developers. The software must run without Internet access and they believe (wrongly in my opinion) that this can be ensured only if the developers themselves did not have Internet access while building the software.    So Nexus 2 has been a life saver for us. Whenever we need new libraries, we request them from Nexus in proxy mode in a network with Internet access. Then we export the artifacts from the file system and manually import them in the """"""""offline"""""""" Nexus in a hosted repository and rebuild the metadata and index. We do that for maven and npm repositories.    Sadly the move to a blob store in Nexus 3 makes it impossible to replicate our work procedure if we migrate to Nexus 3.    I'd like if you could add a repository export/import feature in Nexus 3 like in Artifactory, where an import would merge the new content into an existing repository. Also a filter on the export by date would be great.    Regards  """""""	"""There is a Maven 2 format repository import/export strategy discussed in this article: https://support.sonatype.com/hc/en-us/articles/236210187"" [SEP] ""We are looking to migrate our maven repositories from Artifcatory to Nexus 3. However, currently there does not seem to be a away to do this easily."" [SEP] ""[~<USER> Hi Shaun!  We have an internal task to have this easier for NXRM3, I will see about getting it made public.  However, you're right, currently there's no easy way.  We recommend people who are looking to move from Artifactory to NXRM3 follow our documentation to move to NXRM2 (here: http://books.sonatype.com/nexus-book/reference/artifactory.html) and then upgrade to NXRM3 (documented here: http://books.sonatype.com/nexus-book/reference3/upgrading.html#upgrade-version-two-three).  Wanted to make sure you know we hear you and also there is a way.  We appreciate your support."" [SEP] ""My company has similar needs. We would like the ability to migrate a repository from Nexus instance running with inter"	0.98633665	
NEXUS-9556	NEXUS	Task	"""Create repository target directly from context menu"""	"""""""Create repository targets are in my opinion a bit <USER> every time when i set it up i must to take care with create proper directory tree, add roles, permissions and lastly define right regular expression for every new target.     I think the last point in some cases can be easier, i mean when i have open filesystem browser, you can put one simple option(like: Create repository target for this group/directory) in context menu which open dialog window. In this window i can select to which target i put this directory  into or create new repository target.    What do you think? It is possible to deploy similar improvement?     Regards"""""""	"""We will not be changing NX2 here, but are considering more optimal means to cope with this sort of configuration for NX3."""	0.98605365	
NEXUS-23384	NEXUS	Improvement	"""Provide a method to """"initialize"""" the admin password to a specific value"""	"""""""As an engineer who helps clients deploy Nexus using Infrastructure-as-Code, I would benefit from a way to be able to """"""""initialize"""""""" the admin password to a specific value. This method should work with Kubernetes as well.    Acceptance Criteria:  Given a defined password    When the Nexus application is start (or restarted as well perhaps?)    Then I would expect that the running Nexus instance would use that Admin password    In my thinking, this could be implemented using environment variables or a properties file... """""""	"""Not sure if this helps... but you can set the """"nexus.security.randompassword=false"""" system property, and this will cause the admin password to be set to """"admin123"""" after startup.  You could then use the REST API to set the password."" [SEP] ""@<USER>No, I am aware of that, but that doesn't solve the problem I want to solve. Ideally, the Admin password would be defined in the deployment environment (e.g. Kubernetes) and by updating the setting in the environment it would force the admin password to match."""	0.9860444	
NEXUS-23197	NEXUS	Improvement	"""Possibility to specify id for task when creating"""	"""""""Scenario:    We have tasks in Nexus that we trigger from our CI environment. It would then be good if we could define the task id ourself so that we can have the same id in a testing environment and the prod environment.    For example, when deploying rpm packages to a yum repo we need to trigger a rebuild yum repo metadata task. In the REST API call we need to specify the task ID. Today the ID is auto-generated which causes us to have a config variable with this task id in each environment, which needs to be manually configured. It would be great if we could decide ourself that it should have the id """"""""rebuild-staging-yum-repo-metadata"""""""" and then have it <USER>coded in our scripts."""""""		0.98588043	
NEXUS-10471	NEXUS	Improvement	"""Allow deployment to Docker group repositories"""	"""""""For deployments, it would be handy to configure Nexus group repositories to allow deployment requests by having a Nexus administrator set a default deployment repository. The deployment repository is expected to be a member of the group repo.    In this way, deployment tools and builds will only need to know about a single group repository URL instead of two URLs, one for push and one for pull.    This is also one less item to configure in a client tool and the control over repository deployment policy is put more directly in the hands of the repository manager administrator.  """""""	"""We have no plans to consider this for Nexus 2. This issue *if ever implemented* would be in Nexus 3 or greater."" [SEP] ""Looking forward to see this implemented! :)"" [SEP] ""This would be a great improvement to an already very useful groups feature! +100 :)"" [SEP] ""Yes, definitely a missing feature, since one always needs to remember which repo to push to and which one to pull from."" [SEP] ""Is there any update on this feature request, [~<USER> ?    Thanks,    Pablo"" [SEP] ""I can't give you timing at this stage, but this is something we're looking at fairly seriously as part of a related batch of work."" [SEP] ""Good feature to have instead of memorizing different ports. Following..."" [SEP] ""The solution of this feature will help to reduce the number of variables to create tags for pull and push, simplify the code. I think number of in sight in the number of votes that this feature need a community."" [SEP] ""Not having this functionality makes the group functionality a not very desirable for me. Most of my usage i"	0.985852	
NEXUS-11403	NEXUS	Story	"""Detect status of proxy repositories"""	"""""""As a user or administrator of Nexus, I want to quickly be able to see the status of proxy repositories to ensure that they can properly field requests and to aid in remedying problems.    Acceptance criteria:    * Each proxy repository should be able to preemptively check to ensure that its configured endpoint is actually a repository of the appropriate format, and that it is able to field requests. Likely this will require a specific request for each repository format, i.e. a limited search request to NuGet   * Each proxy repository should update its published status in response to events during its uptime, i.e. broken/dropped connections     Technical Direction:    * Each format may have it's own special way of allowing this, we likely need a hook to allow flexibility for each   * Revisit thread handling so we don't have a thread per repository. Maybe use Hawt-Dispatch?     from Jira NEXUS-8424    h2. Issue Links    is related to    !https://issues.sonatype.org/secure/viewavatar?size=xsmall&avatarId=14245&avatarType=issuetype! [NEXUS-8184|https://issues.sonatype.org/browse/NEXUS-8184] Periodically update repository remote connection status    *  !https://issues.sonatype.org/images/icons/priorities/major.png!   * DELETED (now [https://issues.sonatype.org/browse/NEXUS-9720] )"""""""		0.98565906	
NEXUS-23582	NEXUS	Improvement	"""make it possible to define a NXRM instance repository administration role """	"""""""h4. Expected    It should be possible to create a role that can be assigned to a user such that the user is only allowed to perform repository administration tasks. Repository admin tasks are limited to the following areas in the UI:    - Repositories  - Content Selectors  - Routing Rules   - Blob stores  - Cleanup Policies    Essentially all items listed under the Administration -> Repository section of the UI.     !Repository Admin Menu.png|thumbnail!     This must be possible without granting the user any other roles or privileges that would include other product areas. For example assigning the user 'nx-all' is currently too broad an admin scope."""""""	"""When we implemented routing rules we spent a fair amount of time discussing how to handle permissions. There are a few considerations that resulted in us deciding a high privilege was required:  * if the rule were assigned to many repositories a user modifying the rule would need edit privileges to all the repositories, at a point this is effectively nx-all anayway  * if user A creates a rule and assigns it to a repository, and user B could assign it to a repository to which user A does not have access and prevent the original creator from modifying it  * if the rule has not yet been assigned to a repository, what privilege should be required to modify it"""	0.98555505	
NEXUS-12493	NEXUS	Improvement	"""support task management via scripting API"""	"""""""Nexus 3 has a Scripting API that is focused on provisioning.    One omission of this API is creating deleting and running scheduled tasks.    These features should be added so that one can provision Nexus with the desired tasks.    This is especially useful for any backup tasks."""""""	"""How do you do test automation if you don't have any automation already in place for these features?     I'm looking for a way to use configuration management tools (puppet/chef/ansible, or docker) to control the configuration of NRM. Usually, whatever means are used during development to do integration tests are the same means for which I can use to automate configuration and deployment of the nexus repo manager itself."" [SEP] ""bq. How do you do test automation if you don't have any automation already in place for these features?    We do have automated tests but we do not use REST to drive our internal testsuite."" [SEP] ""It looks like this is partially covered by NEXUS-11935.  Deleting tasks ask does not currently appear to be covered however.  My recommendation to reporter and/or leadership is to close this ticket and make a new one with that specific (and any other outstanding requests as of 3.20.1) since this seems to have been overlooked even as a partial duplicate.    I should add as far as I know we a"	0.9853476	
NEXUS-17894	NEXUS	Sub-task	"""Design Solution"""	"""""""come together in a small group to design a solution to the problems mentioned in this story"""""""	"""Discussed some POCs and we determined that there is an existing paradigm to use for this kind of warning. The blob store UI displays an info message at the top of the view, but there is also a warning style of message as well."""	0.98528856	
NEXUS-13942	NEXUS	Epic	"""Make the tree view for browse performant"""	"""""""NEXUS-13636 and NEXUS-13635 are concerned with allowing users to browse repositories hierarchically. This epic is about making those tree views performant. We focused on two primary areas:    * Rebuild tree performance (from the perspective of memory and CPU usage)  * Security, namely, evaluating content selectors against repositories with anywhere from 300 thousand to 3 million assets.  ** For this, we discovered that the existing JEXL-based content selectors were simply not performant enough, so we switched to a regular expression-based approach (dubbed Content Selector Expression Language, or CSEL)."""""""	"""[~<USER> In your opinion, do your recent improvements render this epic obsolete? Because we’re switching to a tree-based browse view, I don’t know if your performance improvements will carry over or not."" [SEP] ""[~<USER> It looks like the scope of this is larger than the recent query improvements which were focused solely on browse query performance."""	0.9851805	
NEXUS-24613	NEXUS	Improvement	"""Hosted APT Repo pluging - Support PUT in addition to POST so maven-deploy-plugin and maven-wagon-plugin can be used"""	"""""""Hi, I tried this first in the wrong project (find it <USER>to find out which one is right). Is it placed correctly here?         As was already requested on GitHub ([https://github.com/sonatype-nexus-community/nexus-repository-apt/issues/114),] the hosted APT repository plugin needs to support uploads using the PUT method to allow deployment via maven-deploy-plugin or maven-wagon-plugin (which both do not support PUSH uploads). The only way I have found up to now to deploy APTs from our Jenkins build server is using curl with hardcoded credentials in a post-build step in the jenkins project. Doing this with maven would be oh so much mor convenient and secure.    This looks quite straight forward to me, but from the comments of the requester of the github issue it looks like it might be a bit more involved than it looks.    I would very much like to try to contribute this, but can sorryfully not offer the time for setting up a dev and test environment. I've also not yet found instructions on how to contribute code to this project.    I'd be very gratefull if someone got get this running. And I'm sure there are more people needing this to use the APT repo function of Nexus.    Thanks & best regards,    Simon"""""""		0.98515576	
NEXUS-9755	NEXUS	Improvement	"""allow searching by type"""	"""""""We have a use case where we upload various types of content in zip files into our artifact server - and we use type of the artifact to denote what is contained in the zip file.    For example:    <dependency>    <groupId>foo</groupId>    <artifactId>bar</artifactId>    <version>1.0</version>    <type>ibdf.zip</type>  </dependency>    We use the classifier for other purposes.    I don't see a way to do a lucene query on 'type'.  You have packaging - but packaging != type - our packaging type is pom, for example.    Is there any way to construct a query (and utilize the rest interface) to get back a list of all artifacts of a particular type?    It also seems that you cannot enter a query with just the packaging?  I get no results if I just search for pom, or jar packaging, for example.  If support was added for indexing type - it would need to be usable by itself, for my use case.    I'm fairly familiar with lucene - if someone could point me at the right source code, I could probably come up with a patch (assuming I'm not being dense if the feature already exists)"""""""	"""In NXRM3 we support searching by extension in both UI and in REST.  Does this meet your use case?"" [SEP] ""This issue has not been updated for 5 business days.     If you have an update, please use the """"Add Comment"""" action to let us know. If you have no other questions, please close this issue.     If no update is received in the next 5 business days, this issue will be automatically closed.     Thank you,     The <USER>Team"" [SEP] ""This issue has not been updated for 10 business days. Automatically closing."" [SEP] ""If you'd like to look at submitting a patch, I believe the relevant code would be:   * plugins/nexus-repository-maven - the elasticsearch-mapping.json provides the mappings for maven components/assets   * components/nexus-repository - the DefaultMetadataProducer.java builds the metadata for insertion into elasticsearch"""	0.98512655	
NEXUS-24582	NEXUS	Improvement	"""CPU status check needs option to disable"""	"""""""We should be able to disable the CPU status check.  4 CPUs is much more than needed for a lightly loaded NXRM instance, especially when running in containerized environments such as kubernetes."""""""	"""I personally think this could be broader.  May be others that are deemed acceptable """"risks""""."""	0.98509395	
NEXUS-9979	NEXUS	Improvement	"""Want to edit Repostiory Target pattern expression"""	"""""""It's very <USER>to update a pattern expression.  You can add new patterns and remove old ones, but I cannot find a way to edit a pattern already in the list.  I cannot even copy the pattern, edit in a text editor, and paste in a new expression (because copy fails).  The only workaround is to retype manually the full expression.  This is fine when expressions are trivial, but painful the more complex the expressions become.    Adding an """"""""Edit..."""""""" button might fix this.  Or having the Pattern Expression field populate when you (double) click on a pattern.  """""""	"""As a workaround, I noticed that you can right click and Inspect Element and copy from there at least in Chrome."" [SEP] ""Content selectors in NXRM3 provide this feature."""	0.98504734	
NEXUS-14990	NEXUS	Improvement	"""deleting quarantined assets may not successfully notify IQ server using HTTP DELETE when blocked by security software"""	"""""""Construct a policy in IQ server with FAIL action on Repository stage.    Add an HTTP proxy server in Nexus Repository Manager that returns 200 status code, Content-Type: text/html, and a custom Server header value in response to DELETE requests to /rest/integration/repositories/*, but actually prevents that request from ever reaching IQ server. This can be simulated using Charles proxy and breakpoints.    Connect IQ server and Nexus Repository Manager together and enable quarantine ( Firewall )   on a proxy repository.     Make a proxy repository request which successfully quarantines an asset requested through the Nexus proxy repository.    Now delete the asset in Nexus repository manager. Internally this means IQ server will need to know about the deletion. It 'hears' about it because Nexus Repository Manager will send a HTTP DELETE request to IQ server.    If the HTTP Proxy Server that repository manager uses interferes with DELETE requests outbound, then the response may be returned with status code 200, even though IQ server never received the request.    We have seen this scenario with Symantec Web Server security filtering for one.    h4. Detection    Set the log level to {{DEBUG}} for the {{org.apache.http}} logger inside Nexus repository Manager.  Delete the asset.  Examine the nexus.log, specifically for the outbound delete request to IQ server and the response headers coming back - example:        Unexpected are:    - status code is 200 which is the same code IQ server would return, so repository manager thinks it successfully told IQ server about this deletion, but the 200 is actually coming from the HTTP Proxy Server  - Server response header is not from IQ server, but SWS ( Symantec Web Security)  - content type is HTML, IQ server does not respond with HTML content type to that call  - examining the IQ server request.log shows no inbound DELETE request being received    h4. Workaround    - Add the IQ server to the HTTP Proxy server non-proxy hosts to bypass the aggressive Network firewall manipulating HTTP DELETE requests outbound.  - modify the HTTP Proxy servers aggressive policy to ALLOW outbound HTTP DELETE requests    h4. Expected    There are situations where applications are forced to NOT bypass the configured HTTP proxy server when accessing other servers due to company policy and the Repository manager administrator is not in control of HTTP traffic policies it may enforce.     Ideas to help mitigate this failure when designing application interactions are:    - respond with and expect a 204 for successful HTTP DELETE requests instead of 200 to avoid being tricked 200 indicates success  - examine the content type of the response in addition to status code  - return JSON body indicating success instead of empty 200 response  - return response headers specific to IQ server ( {{X-}} ) that help verify the response came from IQ server and not some other server - understanding the {{Server}} header is NOT a good candidate to check value of as it commonly gets rewritten by reverse proxies    Also:    When a failure is detected, print the response headers at default log levels to more quickly prove the request never reached the intended server - this avoids the burden of enabling additional logging to detect what server interfered with the outbound request.  """""""		0.9849535	
